,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,0.421314927,-6.413406844,-3.643496517,-3.992098122,-0.600871636,5.58e-05,-0.057556893,0,0,0,-0.049920276,5.58e-05,-0.057556893,0,-1032.12601,0.000242846,-2.51e-05
1,73,0,99,0.003490659,0.001745329,0.382486994,-6.73744514,-3.577326023,-4.251007379,-0.808112936,5.71e-05,-0.041059854,0,0,0,-0.031706986,5.71e-05,-0.041059854,0,-718.4877649,0.000858061,-0.000110753
2,74,0,99,0.005235988,0.001745329,0.440918513,-7.32197984,-3.879287058,-4.7351626,-1.249923,7.4e-05,-0.039031671,0,0,0,-0.029753677,7.4e-05,-0.039031671,0,-527.3252755,0.001712171,-0.00018091
3,75,0,99,0.006981317,0.001745329,0.38250238,-7.554883412,-4.087347035,-4.928811228,-1.444659408,6.24e-05,-0.035762016,0,0,0,-0.02684386,6.24e-05,-0.035762016,0,-573.3490095,0.002549635,-0.000109111
4,76,0,99,0.008726646,0.001745329,0.421746018,-7.483334969,-3.973907175,-4.817531474,-1.33634474,3.95e-05,-0.030978976,0,0,0,-0.022726767,3.95e-05,-0.030978976,0,-783.4357046,0.003172046,0.000190384
5,77,0,99,0.010471976,0.001745329,0.523342687,-7.404456239,-3.736085963,-4.602419377,-1.119922934,2.63e-05,-0.025418551,0,0,0,-0.018178461,2.63e-05,-0.025418551,0,-967.3943945,0.003542923,0.000709669
6,78,0,99,0.012217305,0.001745329,0.42439264,-7.334038159,-3.579969859,-4.456734025,-0.97158837,3e-05,-0.019903342,0,0,0,-0.013924177,3e-05,-0.019903342,0,-664.2646046,0.003783593,0.001352773
7,79,0,99,0.013962634,0.001745329,0.505474002,-7.310602418,-3.518641708,-4.40052993,-0.913759799,4.3e-05,-0.01503494,0,0,0,-0.01039327,4.3e-05,-0.01503494,0,-349.7954205,0.004082881,0.001987184
8,80,0,99,0.015707963,0.001745329,0.533244744,-7.337162708,-3.531649703,-4.41640802,-0.928290683,5.48e-05,-0.011080514,0,0,0,-0.007691537,5.48e-05,-0.011080514,0,-202.1835609,0.004580911,0.002508413
9,81,0,99,0.017453293,0.001745329,0.486508918,-7.405066193,-3.596817066,-4.483201031,-0.99408406,6.11e-05,-0.007993153,0,0,0,-0.005658138,6.11e-05,-0.007993153,0,-130.7451,0.005292648,0.002882107
10,82,0,99,0.019198622,0.001745329,0.469684009,-7.499810367,-3.692913329,-4.580004981,-1.090689271,6.3e-05,-0.005511186,0,0,0,-0.003983028,6.3e-05,-0.005511186,0,-87.50349448,0.006107354,0.003144451
11,83,0,99,0.020943951,0.001745329,0.526295068,-7.60475642,-3.798821611,-4.685930364,-1.197084889,6.24e-05,-0.003313744,0,0,0,-0.002373443,6.24e-05,-0.003313744,0,-53.0685821,0.006854366,0.003366378
12,84,0,99,0.02268928,0.001745329,0.571039581,-7.701061317,-3.89319277,-4.779774347,-1.291375986,6.11e-05,-0.001198692,0,0,0,-0.000713154,6.11e-05,-0.001198692,0,-19.62657075,0.007391281,0.003605757
13,85,0,99,0.02443461,0.001745329,0.513391026,-7.775312555,-3.960785593,-4.847074642,-1.358535268,6.01e-05,0.000798279,0,0,0,0.000871493,6.01e-05,0.000798279,0,13.28627939,0.007665216,0.003874525
14,86,0,99,0.026179939,0.001745329,0.65148902,-7.83030426,-4.011708909,-4.897850205,-1.409136663,6.01e-05,0.002420903,0,0,0,0.002084808,6.01e-05,0.002420903,0,40.29380144,0.007719716,0.004135666
15,87,0,99,0.027925268,0.001745329,0.525246093,-7.862217432,-4.086015887,-4.968544792,-1.481520043,6.07e-05,0.003339212,0,0,0,0.002630039,6.07e-05,0.003339212,0,55.03469436,0.007652544,0.00432698
16,88,0,99,0.029670597,0.001745329,0.597956423,-7.868805955,-4.256441332,-5.11758466,-1.639796675,6.1e-05,0.003331329,0,0,0,0.002367312,6.1e-05,0.003331329,0,54.59365303,0.007554099,0.004395168
