,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,0.395939783,-6.587413356,-2.989579728,-3.647315731,0.079354335,3.11e-05,-0.052509214,0,0,0,-0.042586661,3.11e-05,-0.052509214,0,-1690.967105,0.0016418,-0.000421602
1,73,0,99,0.003490659,0.001745329,0.366217686,-6.95123683,-3.306299574,-4.043802775,-0.260150377,6.06e-05,-0.044273258,0,0,0,-0.034094117,6.06e-05,-0.044273258,0,-730.2979314,0.005189336,-0.001189985
2,74,0,99,0.005235988,0.001745329,0.393560246,-7.30503275,-3.488288893,-4.275627051,-0.508993827,7.48e-05,-0.040978552,0,0,0,-0.031317436,7.48e-05,-0.040978552,0,-547.9973592,0.00951787,-0.00165127
3,75,0,99,0.006981317,0.001745329,0.380006001,-7.002364745,-3.059990876,-3.870439381,-0.103380125,5.04e-05,-0.032717784,0,0,0,-0.024176803,5.04e-05,-0.032717784,0,-648.5961901,0.013123393,-0.001081382
4,76,0,99,0.008726646,0.001745329,0.397272301,-6.68868988,-2.717508876,-3.53515231,0.234919666,2.14e-05,-0.018073381,0,0,0,-0.01196407,2.14e-05,-0.018073381,0,-846.1231378,0.014955956,0.000871411
5,77,0,99,0.010471976,0.001745329,0.386482636,-6.500412181,-2.509259362,-3.329106778,0.440482996,4.91e-05,0.001959269,0,0,0,0.004058152,4.91e-05,0.001959269,0,39.87414967,0.014765936,0.004013377
6,78,0,99,0.012217305,0.001745329,0.398966958,-6.405121018,-2.401981439,-3.222076792,0.546225628,0.000159709,0.024133422,0,0,0,0.021083692,0.000159709,0.024133422,0,151.1082949,0.013009527,0.007696057
7,79,0,99,0.013962634,0.001745329,0.397692684,-6.392650717,-2.383057134,-3.202870596,0.564274283,0.000298834,0.044088888,0,0,0,0.035733625,0.000298834,0.044088888,0,147.5362464,0.010502325,0.011067684
8,80,0,99,0.015707963,0.001745329,0.408670925,-6.470494742,-2.461643934,-3.279770259,0.485640825,0.000373883,0.057774754,0,0,0,0.045097245,0.000373883,0.057774754,0,154.5262348,0.008031556,0.013356549
9,81,0,99,0.017453293,0.001745329,0.413204032,-6.671419003,-2.692401733,-3.500217977,0.257764982,0.000334973,0.062518527,0,0,0,0.047432937,0.000334973,0.062518527,0,186.6377834,0.006087303,0.014080966
10,82,0,99,0.019198622,0.001745329,0.468883827,-6.981694345,-3.527035922,-4.07251916,-0.391493091,0.000211923,0.057515198,0,0,0,0.042424801,0.000211923,0.057515198,0,271.3972807,0.004784858,0.013132135
11,83,0,99,0.020943951,0.001745329,0.389496737,-6.685962905,-2.751073865,-3.572507856,0.207121007,8.39e-05,0.043747176,0,0,0,0.031036559,8.39e-05,0.043747176,0,521.3640065,0.003958135,0.01073383
12,84,0,99,0.02268928,0.001745329,0.398748814,-6.469546706,-2.479506046,-3.305160717,0.470456235,2.13e-05,0.023493591,0,0,0,0.015102485,2.13e-05,0.023493591,0,1104.723595,0.003342139,0.007324505
13,85,0,99,0.02443461,0.001745329,0.395941699,-6.370468204,-2.366875428,-3.190488641,0.581192725,4.85e-05,-0.000322261,0,0,0,-0.003155667,4.85e-05,-0.000322261,0,-6.642856389,0.002747858,0.003421255
14,86,0,99,0.026179939,0.001745329,0.411100876,-6.33933707,-2.331515647,-3.152403289,0.61597068,0.000144871,-0.024708123,0,0,0,-0.021523622,0.000144871,-0.024708123,0,-170.5523757,0.002159241,-0.000486676
15,87,0,99,0.027925268,0.001745329,0.413112328,-6.356997965,-2.349316798,-3.167827075,0.598259221,0.000266032,-0.046969767,0,0,0,-0.03802937,0.000266032,-0.046969767,0,-176.5566776,0.001728563,-0.003993026
16,88,0,99,0.029670597,0.001745329,0.399637266,-6.420153901,-2.415748481,-3.232410411,0.532340846,0.000364898,-0.06486795,0,0,0,-0.051034528,0.000364898,-0.06486795,0,-177.7698492,0.001691422,-0.006783131
17,89,0,99,0.031415927,0.001745329,0.428915948,-6.541416719,-2.545622241,-3.359663373,0.403533431,0.000405231,-0.076647051,0,0,0,-0.059249676,0.000405231,-0.076647051,0,-189.1441328,0.002249911,-0.008618165
18,90,0,99,0.033161256,0.001745329,0.412016222,-6.755490421,-2.796787547,-3.599918566,0.156674288,0.000369967,-0.081038914,0,0,0,-0.061747553,0.000369967,-0.081038914,0,-219.0438997,0.003475644,-0.009320517
