,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,0.448416796,-6.63634817,-3.501185775,-3.976620273,-0.497482401,4.46e-05,-0.054071441,0,0,0,-0.045794517,4.46e-05,-0.054071441,0,-1211.960019,0.000479152,-8.34e-05
1,73,0,99,0.003490659,0.001745329,0.39155533,-6.987314121,-3.564240493,-4.264214574,-0.71981699,3.36e-05,-0.040392948,0,0,0,-0.03082936,3.36e-05,-0.040392948,0,-1201.240748,0.001622684,-0.000286943
2,74,0,99,0.005235988,0.001745329,0.407541442,-7.555648743,-3.902303436,-4.746229394,-1.151876818,3.55e-05,-0.037828721,0,0,0,-0.028682481,3.55e-05,-0.037828721,0,-1066.813841,0.003122789,-0.00043603
3,75,0,99,0.006981317,0.001745329,0.475010707,-7.519862072,-3.716202061,-4.561043194,-0.978898367,2.52e-05,-0.033534938,0,0,0,-0.025109275,2.52e-05,-0.033534938,0,-1329.943719,0.0044854,-0.000286134
4,76,0,99,0.008726646,0.001745329,0.419364749,-7.293170972,-3.438151428,-4.290689039,-0.708093364,1.61e-05,-0.027385768,0,0,0,-0.019973749,1.61e-05,-0.027385768,0,-1705.978171,0.00537346,0.000301734
5,77,0,99,0.010471976,0.001745329,0.424423674,-7.152521075,-3.262115798,-4.121479248,-0.535570274,1.52e-05,-0.019947776,0,0,0,-0.013935037,1.52e-05,-0.019947776,0,-1316.584583,0.005775486,0.001276443
6,78,0,99,0.012217305,0.001745329,0.464721958,-7.082830245,-3.171148341,-4.034410585,-0.446200516,2.46e-05,-0.012180792,0,0,0,-0.007921365,2.46e-05,-0.012180792,0,-494.3079949,0.005954795,0.002430598
7,79,0,99,0.013962634,0.001745329,0.510084412,-7.068863038,-3.145242073,-4.010001393,-0.421338512,4.08e-05,-0.00518854,0,0,0,-0.002819938,4.08e-05,-0.00518854,0,-127.2429248,0.006256644,0.003511668
8,80,0,99,0.015707963,0.001745329,0.47718854,-7.105599667,-3.178643331,-4.043472315,-0.455449399,5.55e-05,0.000279939,0,0,0,0.000925979,5.55e-05,0.000279939,0,5.047699787,0.00690372,0.004338525
9,81,0,99,0.017453293,0.001745329,0.441215307,-7.193779579,-3.270846851,-4.135174713,-0.548098247,6.36e-05,0.004135942,0,0,0,0.003456436,6.36e-05,0.004135942,0,65.0654129,0.007887242,0.00486383
10,82,0,99,0.019198622,0.001745329,0.441056437,-7.329818965,-3.416071006,-4.279661423,-0.69362986,6.65e-05,0.006827417,0,0,0,0.005269508,6.65e-05,0.006827417,0,102.6423004,0.00899155,0.005161373
11,83,0,99,0.020943951,0.001745329,0.464935719,-7.496266083,-3.590924809,-4.453521088,-0.868609957,6.85e-05,0.008942084,0,0,0,0.00684405,6.85e-05,0.008942084,0,130.5992202,0.009917798,0.005358047
12,84,0,99,0.02268928,0.001745329,0.5526747,-7.653896674,-3.747542257,-4.609346374,-1.024849174,7.19e-05,0.010830392,0,0,0,0.008362323,7.19e-05,0.010830392,0,150.7221468,0.010430491,0.005553339
13,85,0,99,0.02443461,0.001745329,0.490705839,-7.752558543,-3.84309024,-4.704130184,-1.119801989,7.62e-05,0.012439413,0,0,0,0.009650256,7.62e-05,0.012439413,0,163.2370234,0.010452442,0.005767873
14,86,0,99,0.026179939,0.001745329,0.46876638,-7.813589626,-3.928552386,-4.78506703,-1.203519435,7.9e-05,0.013390503,0,0,0,0.010314074,7.9e-05,0.013390503,0,169.4059727,0.01007082,0.005941455
15,87,0,99,0.027925268,0.001745329,0.499001728,-7.869247674,-4.173852196,-4.987738512,-1.428291322,7.78e-05,0.013215988,0,0,0,0.009969983,7.78e-05,0.013215988,0,169.9285063,0.009466071,0.005973617
16,88,0,99,0.029670597,0.001745329,0.426244585,-7.783782907,-4.524856521,-5.131516609,-1.620653379,7.2e-05,0.011615647,0,0,0,0.008442887,7.2e-05,0.011615647,0,161.3017304,0.008810875,0.005780033
17,89,0,99,0.031415927,0.001745329,0.525977132,-7.572484429,-3.820216421,-4.665480505,-1.079074126,6.45e-05,0.008607493,0,0,0,0.005844848,6.45e-05,0.008607493,0,133.405824,0.008193062,0.005334686
18,90,0,99,0.033161256,0.001745329,0.518293671,-7.406655146,-3.550050998,-4.411956871,-0.820437907,5.93e-05,0.004515934,0,0,0,0.00251373,5.93e-05,0.004515934,0,76.11876501,0.007595795,0.004679426
19,91,0,99,0.034906585,0.001745329,0.528760258,-7.30543377,-3.410280506,-4.275703435,-0.683962644,5.87e-05,-0.000172974,0,0,0,-0.0011376,5.87e-05,-0.000172974,0,-2.945197983,0.006934903,0.003901283
20,92,0,99,0.036651914,0.001745329,0.507241238,-7.256900017,-3.344533654,-4.210605439,-0.619583429,6.22e-05,-0.005000033,0,0,0,-0.004775938,6.22e-05,-0.005000033,0,-80.38827886,0.006125307,0.003093488
21,93,0,99,0.038397244,0.001745329,0.466889688,-7.248163058,-3.327881055,-4.193627594,-0.60354705,6.78e-05,-0.009669346,0,0,0,-0.008232706,6.78e-05,-0.009669346,0,-142.6112324,0.005138842,0.002321376
22,94,0,99,0.040142573,0.001745329,0.435172993,-7.266286749,-3.342795997,-4.207921834,-0.618699368,7.41e-05,-0.014077968,0,0,0,-0.011491708,7.41e-05,-0.014077968,0,-189.9188225,0.004026052,0.001608453
23,95,0,99,0.041887902,0.001745329,0.436667634,-7.297722054,-3.373644192,-4.238169301,-0.64957806,8.1e-05,-0.018245328,0,0,0,-0.014604195,8.1e-05,-0.018245328,0,-225.3858373,0.002896527,0.000945568
24,96,0,99,0.043633231,0.001745329,0.497865679,-7.331459667,-3.408132797,-4.272148519,-0.684014072,8.86e-05,-0.022196769,0,0,0,-0.01758725,8.86e-05,-0.022196769,0,-250.613144,0.001873406,0.000314387
25,97,0,99,0.045378561,0.001745329,0.474074557,-7.364067423,-3.441762995,-4.305337876,-0.717634194,9.67e-05,-0.025868903,0,0,0,-0.020360307,9.67e-05,-0.025868903,0,-267.4220034,0.001047723,-0.000289161
26,98,0,99,0.04712389,0.001745329,0.461090456,-7.402150093,-3.481057317,-4.344147662,-0.757031485,0.000104108,-0.02908246,0,0,0,-0.022746849,0.000104108,-0.02908246,0,-279.3491478,0.000454182,-0.000843371
27,99,0,99,0.048869219,0.001745329,0.441903889,-7.459224852,-3.54234431,-4.4045582,-0.818449057,0.000108597,-0.03158754,0,0,0,-0.024531765,0.000108597,-0.03158754,0,-290.8687634,7.61e-05,-0.001305319
28,100,0,99,0.050614548,0.001745329,0.453552055,-7.550299277,-3.650787758,-4.510715876,-0.926704284,0.000108437,-0.033149545,0,0,0,-0.025538889,0.000108437,-0.033149545,0,-305.7036252,-0.000128382,-0.001627024
29,101,0,99,0.052359878,0.001745329,0.442074292,-7.684252173,-3.853946513,-4.703946741,-1.12697832,0.000103294,-0.033628949,0,0,0,-0.025688799,0.000103294,-0.033628949,0,-325.5647128,-0.000194752,-0.001773759
30,102,0,99,0.054105207,0.001745329,0.435904328,-7.823639289,-4.370913027,-5.105724888,-1.584799502,9.45e-05,-0.033018145,0,0,0,-0.025012708,9.45e-05,-0.033018145,0,-349.2443077,-0.000132809,-0.001735469
31,103,0,99,0.055850536,0.001745329,0.455655482,-7.764479179,-4.193483644,-4.99311191,-1.425702648,8.45e-05,-0.031424826,0,0,0,-0.02362299,8.45e-05,-0.031424826,0,-371.9906373,7.4e-05,-0.001526955
32,104,0,99,0.057595865,0.001745329,0.446917917,-7.610336236,-3.804654505,-4.658004658,-1.070748144,7.51e-05,-0.029018582,0,0,0,-0.021661643,7.51e-05,-0.029018582,0,-386.1849611,0.000452545,-0.001178585
33,105,0,99,0.059341195,0.001745329,0.445703032,-7.494444723,-3.628845207,-4.488931507,-0.9000812,6.76e-05,-0.025971739,0,0,0,-0.019254445,6.76e-05,-0.025971739,0,-384.1975588,0.001018613,-0.0007235
34,106,0,99,0.061086524,0.001745329,0.423120776,-7.417676746,-3.528615584,-4.390709855,-0.801683508,6.2e-05,-0.022422753,0,0,0,-0.01649104,6.2e-05,-0.022422753,0,-361.5563502,0.001761062,-0.0001879
35,107,0,99,0.062831853,0.001745329,0.433319584,-7.366749462,-3.465833341,-4.328854301,-0.739810518,5.82e-05,-0.018474196,0,0,0,-0.013434714,5.82e-05,-0.018474196,0,-317.4056119,0.002639363,0.000411636
36,108,0,99,0.064577182,0.001745329,0.471505201,-7.332307941,-3.423915553,-4.287547393,-0.698464128,5.61e-05,-0.014218163,0,0,0,-0.010150256,5.61e-05,-0.014218163,0,-253.4807713,0.003593685,0.001064033
