,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,0.444189505,-6.585167339,-3.169881628,-3.790975489,-0.152596278,2.19e-05,-0.05478116,0,0,0,-0.044960183,2.19e-05,-0.05478116,0,-2505.576135,0.001033249,-0.000246045
1,73,0,99,0.003490659,0.001745329,0.374415595,-6.914851738,-3.333222689,-4.084896649,-0.394543024,3.89e-05,-0.044156467,0,0,0,-0.033845545,3.89e-05,-0.044156467,0,-1135.206182,0.003313127,-0.000720291
2,74,0,99,0.005235988,0.001745329,0.38439348,-7.334870301,-3.547501219,-4.371486763,-0.678345345,4.92e-05,-0.040661851,0,0,0,-0.030956174,4.92e-05,-0.040661851,0,-826.7022554,0.006128934,-0.001016019
3,75,0,99,0.006981317,0.001745329,0.393796581,-7.152859686,-3.284919634,-4.116162156,-0.425449066,3.45e-05,-0.033880475,0,0,0,-0.025162066,3.45e-05,-0.033880475,0,-983.1309253,0.008513821,-0.000662822
4,76,0,99,0.008726646,0.001745329,0.357517703,-6.900991414,-3.000974729,-3.838411784,-0.145834409,1.64e-05,-0.023251806,0,0,0,-0.016263553,1.64e-05,-0.023251806,0,-1414.017862,0.009846295,0.0005636
5,77,0,99,0.010471976,0.001745329,0.376908839,-6.741947716,-2.817646302,-3.658989861,0.034255258,2.26e-05,-0.009653882,0,0,0,-0.005326675,2.26e-05,-0.009653882,0,-427.7091601,0.010096699,0.002521265
6,78,0,99,0.012217305,0.001745329,0.568166139,-6.660800488,-2.721216031,-3.564185202,0.128866909,6.38e-05,0.004842409,0,0,0,0.005800743,6.38e-05,0.004842409,0,75.89952335,0.009711825,0.004783803
7,79,0,99,0.013962634,0.001745329,0.45230086,-6.649678027,-2.701335023,-3.544651431,0.147574728,0.00011864,0.01775962,0,0,0,0.015211102,0.00011864,0.01775962,0,149.6934986,0.009292665,0.006840151
8,80,0,99,0.015707963,0.001745329,0.429062704,-6.709941752,-2.759713241,-3.602324366,0.088562942,0.00015294,0.027193904,0,0,0,0.0216544,0.00015294,0.027193904,0,177.8080912,0.009267029,0.008296685
9,81,0,99,0.017453293,0.001745329,0.454192915,-6.851535035,-2.912260258,-3.751692943,-0.06381169,0.000152711,0.032362724,0,0,0,0.02481541,0.000152711,0.032362724,0,211.9218996,0.009708905,0.008993012
10,82,0,99,0.019198622,0.001745329,0.447847853,-7.099361394,-3.219877787,-4.042760011,-0.366540561,0.000130105,0.033554342,0,0,0,0.025132251,0.000130105,0.033554342,0,257.9021445,0.010357082,0.008999877
11,83,0,99,0.020943951,0.001745329,0.448514489,-7.377060341,-4.140312518,-4.619424346,-1.032247006,0.000104598,0.03167639,0,0,0,0.023377095,0.000104598,0.03167639,0,302.8382207,0.010786995,0.008525096
12,84,0,99,0.02268928,0.001745329,0.465073818,-7.215688058,-3.37370257,-4.211596478,-0.511008428,8.64e-05,0.027703382,0,0,0,0.020239189,8.64e-05,0.027703382,0,320.5248481,0.010631051,0.007787973
13,85,0,99,0.02443461,0.001745329,0.469868359,-7.067426121,-3.154184888,-4.000399933,-0.301271564,7.53e-05,0.022278747,0,0,0,0.016082293,7.53e-05,0.022278747,0,295.8901639,0.009740755,0.006924123
14,86,0,99,0.026179939,0.001745329,0.488851274,-6.984947448,-3.056080462,-3.902243423,-0.205025708,6.77e-05,0.015608446,0,0,0,0.01094278,6.77e-05,0.015608446,0,230.6894142,0.008229319,0.005956636
15,87,0,99,0.027925268,0.001745329,0.441039846,-6.924180812,-2.990292767,-3.835754709,-0.139724423,6.3e-05,0.007631037,0,0,0,0.004719054,6.3e-05,0.007631037,0,121.0546852,0.006397363,0.004832597
16,88,0,99,0.029670597,0.001745329,0.450823094,-6.867603663,-2.93071383,-3.775533591,-0.080361218,6.54e-05,-0.001673951,0,0,0,-0.002575887,6.54e-05,-0.001673951,0,-25.59308839,0.004595036,0.003494573
17,89,0,99,0.031415927,0.001745329,0.463999694,-6.818191077,-2.877874868,-3.722132139,-0.027811896,8.01e-05,-0.012017486,0,0,0,-0.010634696,8.01e-05,-0.012017486,0,-150.096591,0.003091511,0.001946448
18,90,0,99,0.033161256,0.001745329,0.43973509,-6.787319256,-2.843401806,-3.686989891,0.006316416,0.000108083,-0.022702046,0,0,0,-0.018828777,0.000108083,-0.022702046,0,-210.0423732,0.002005803,0.000282804
19,91,0,99,0.034906585,0.001745329,0.437720607,-6.786348568,-2.83984024,-3.682530946,0.00959602,0.000142477,-0.032722974,0,0,0,-0.026331858,0.000142477,-0.032722974,0,-229.6717679,0.001315381,-0.001327144
20,92,0,99,0.036651914,0.001745329,0.453725387,-6.826045605,-2.879375613,-3.720713131,-0.030051648,0.00017035,-0.041006529,0,0,0,-0.032325409,0.00017035,-0.041006529,0,-240.7189784,0.00092161,-0.002688256
21,93,0,99,0.038397244,0.001745329,0.435419151,-6.919926431,-2.978590913,-3.81752129,-0.129038037,0.000180099,-0.046671292,0,0,0,-0.036192975,0.000180099,-0.046671292,0,-259.1421253,0.000730153,-0.003635813
22,94,0,99,0.040142573,0.001745329,0.424080592,-7.086872027,-3.173364202,-4.005215741,-0.322058152,0.000168085,-0.049208425,0,0,0,-0.037630879,0.000168085,-0.049208425,0,-292.7599828,0.000706296,-0.004075522
23,95,0,99,0.041887902,0.001745329,0.438895678,-7.347146215,-3.639584488,-4.408301313,-0.755985577,0.000139745,-0.048528661,0,0,0,-0.036650954,0.000139745,-0.048528661,0,-347.2661343,0.000884461,-0.003994484
24,96,0,99,0.043633231,0.001745329,0.414758244,-7.305480644,-3.627558983,-4.418065588,-0.730790192,0.000105243,-0.044887496,0,0,0,-0.03349898,0.000105243,-0.044887496,0,-426.5122097,0.001336066,-0.003445077
25,97,0,99,0.045378561,0.001745329,0.437370901,-7.072997804,-3.198602787,-4.036351571,-0.340129116,7.41e-05,-0.03874753,0,0,0,-0.028542716,7.41e-05,-0.03874753,0,-523.1622056,0.002118164,-0.002514536
26,98,0,99,0.04712389,0.001745329,0.431593643,-6.929702238,-3.017514903,-3.858908019,-0.163983829,5.22e-05,-0.030647805,0,0,0,-0.022181662,5.22e-05,-0.030647805,0,-587.1245703,0.003230076,-0.001296105
27,99,0,99,0.048869219,0.001745329,0.463928491,-6.845465626,-2.918429103,-3.760564876,-0.066753519,4.24e-05,-0.021129152,0,0,0,-0.014808161,4.24e-05,-0.021129152,0,-498.3578433,0.004597015,0.0001269
