,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,0.842619252,-6.726983536,-3.323706452,-3.887917201,-0.35448346,2.96e-05,-0.052939984,0,0,0,-0.044007206,2.96e-05,-0.052939984,0,-1789.580442,0.000755186,-0.000162407
1,73,0,99,0.003490659,0.001745329,0.691567867,-7.085940087,-3.449552391,-4.202402482,-0.57462751,2.66e-05,-0.040573763,0,0,0,-0.030860986,2.66e-05,-0.040573763,0,-1525.033899,0.002471146,-0.000504311
2,74,0,99,0.005235988,0.001745329,0.724455749,-7.506364576,-3.612728727,-4.449368965,-0.80098779,3.45e-05,-0.037334118,0,0,0,-0.028304086,3.45e-05,-0.037334118,0,-1083.651684,0.004622101,-0.000729689
3,75,0,99,0.006981317,0.001745329,0.707728735,-7.305952042,-3.374672276,-4.202354859,-0.567334315,2.86e-05,-0.031696251,0,0,0,-0.023612963,2.86e-05,-0.031696251,0,-1110.190377,0.006462076,-0.00047412
4,76,0,99,0.008726646,0.001745329,0.718051471,-7.081676888,-3.133275982,-3.966765534,-0.327556174,1.9e-05,-0.023256577,0,0,0,-0.016576898,1.9e-05,-0.023256577,0,-1225.58784,0.007518021,0.000441586
5,77,0,99,0.010471976,0.001745329,0.740489477,-6.936546734,-2.97221994,-3.809554664,-0.167763091,2.04e-05,-0.012731646,0,0,0,-0.008104996,2.04e-05,-0.012731646,0,-624.9504845,0.007794159,0.001910571
6,78,0,99,0.012217305,0.001745329,0.724190916,-6.860208466,-2.885297613,-3.723507348,-0.081811464,4.06e-05,-0.001737048,0,0,0,0.00032061,4.06e-05,-0.001737048,0,-42.77755882,0.007673436,0.003606024
7,79,0,99,0.013962634,0.001745329,0.756413111,-6.849502281,-2.869364908,-3.707160927,-0.066526834,6.89e-05,0.007898037,0,0,0,0.007298293,6.89e-05,0.007898037,0,114.6705133,0.00764616,0.005143498
8,80,0,99,0.015707963,0.001745329,0.746964562,-6.907379362,-2.927610817,-3.764436375,-0.125100109,8.73e-05,0.014938945,0,0,0,0.012076917,8.73e-05,0.014938945,0,171.2129647,0.008036681,0.006242876
9,81,0,99,0.017453293,0.001745329,0.75714494,-7.040076273,-3.069406084,-3.904093249,-0.266899653,8.97e-05,0.019095397,0,0,0,0.01468034,8.97e-05,0.019095397,0,212.8710934,0.008858305,0.006815786
10,82,0,99,0.019198622,0.001745329,0.777683415,-7.259532846,-3.319543973,-4.147210373,-0.51608994,8.35e-05,0.020850267,0,0,0,0.01564792,8.35e-05,0.020850267,0,249.7803432,0.009841602,0.00695292
11,83,0,99,0.020943951,0.001745329,0.759499721,-7.603615348,-3.800560199,-4.589279452,-0.985783482,7.76e-05,0.021004769,0,0,0,0.015628762,7.76e-05,0.021004769,0,270.5081571,0.010593811,0.006835727
12,84,0,99,0.02268928,0.001745329,0.75713491,-7.798768978,-4.182118022,-4.942139259,-1.328886247,7.55e-05,0.020210082,0,0,0,0.015039008,7.55e-05,0.020210082,0,267.7881492,0.010793919,0.006627035
13,85,0,99,0.02443461,0.001745329,0.746735562,-7.648387302,-3.741658541,-4.582359215,-0.932873059,7.5e-05,0.018690752,0,0,0,0.01391542,7.5e-05,0.018690752,0,249.233517,0.010327474,0.006395228
14,86,0,99,0.026179939,0.001745329,0.750200325,-7.516315089,-3.576648121,-4.419142599,-0.770379286,7.3e-05,0.016248401,0,0,0,0.011994841,7.3e-05,0.016248401,0,222.7188053,0.00930898,0.006101397
15,87,0,99,0.027925268,0.001745329,0.809559521,-7.380939321,-3.432966757,-4.274728111,-0.627061311,6.8e-05,0.012497414,0,0,0,0.008946695,6.8e-05,0.012497414,0,183.8068367,0.008000363,0.00564443
16,88,0,99,0.029670597,0.001745329,0.737477575,-7.240664101,-3.284585305,-4.125774676,-0.479220577,6.23e-05,0.007181459,0,0,0,0.004622656,6.23e-05,0.007181459,0,115.277209,0.006680344,0.004932658
17,89,0,99,0.031415927,0.001745329,0.746025364,-7.11922023,-3.154141606,-3.994912009,-0.349527437,6.07e-05,0.000404294,0,0,0,-0.000800164,6.07e-05,0.000404294,0,6.65952011,0.005532658,0.003943467
18,90,0,99,0.033161256,0.001745329,0.701114501,-7.033123531,-3.060537875,-3.900621293,-0.256591392,6.7e-05,-0.007325406,0,0,0,-0.006836992,6.7e-05,-0.007325406,0,-109.3857591,0.004600446,0.00274423
19,91,0,99,0.034906585,0.001745329,0.746791815,-6.988875056,-3.011315959,-3.850292648,-0.207836913,8.02e-05,-0.015232766,0,0,0,-0.012844995,8.02e-05,-0.015232766,0,-189.9601583,0.003815266,0.001470196
20,92,0,99,0.036651914,0.001745329,0.749103993,-6.987973967,-3.008128221,-3.845720677,-0.204923448,9.5e-05,-0.022512267,0,0,0,-0.018219705,9.5e-05,-0.022512267,0,-237.0476087,0.003073063,0.000275563
21,93,0,99,0.038397244,0.001745329,0.745611918,-7.030567609,-3.051331161,-3.887339089,-0.24825377,0.000105334,-0.028543778,0,0,0,-0.022546436,0.000105334,-0.028543778,0,-270.9832209,0.002312426,-0.00071643
22,94,0,99,0.040142573,0.001745329,0.776185878,-7.117721975,-3.143057152,-3.977224694,-0.339994176,0.000108557,-0.033001307,0,0,0,-0.025650958,0.000108557,-0.033001307,0,-303.9987463,0.001557135,-0.001442479
23,95,0,99,0.041887902,0.001745329,0.780645486,-7.252920885,-3.291086052,-4.122614712,-0.487889238,0.000105745,-0.035830277,0,0,0,-0.027548926,0.000105745,-0.035830277,0,-338.8351006,0.00090821,-0.001898674
24,96,0,99,0.043633231,0.001745329,0.775944689,-7.444211478,-3.520620858,-4.34508604,-0.716322413,9.96e-05,-0.037132673,0,0,0,-0.028339351,9.96e-05,-0.037132673,0,-372.7224022,0.000496836,-0.002116816
25,97,0,99,0.045378561,0.001745329,0.809600908,-7.708750491,-3.978031633,-4.755844885,-1.157241534,9.21e-05,-0.037033837,0,0,0,-0.02810455,9.21e-05,-0.037033837,0,-401.9022616,0.00042598,-0.002133349
26,98,0,99,0.04712389,0.001745329,0.748961968,-7.746516279,-4.10858888,-4.888251245,-1.262697832,8.37e-05,-0.035598347,0,0,0,-0.02686334,8.37e-05,-0.035598347,0,-425.2144104,0.000729285,-0.001967099
27,99,0,99,0.048869219,0.001745329,0.745654482,-7.520329984,-3.622526268,-4.457291026,-0.812325118,7.41e-05,-0.032826944,0,0,0,-0.024591144,7.41e-05,-0.032826944,0,-443.1957087,0.001363241,-0.001614814
28,100,0,99,0.050614548,0.001745329,0.724640313,-7.341749978,-3.400242199,-4.237908017,-0.593694178,6.36e-05,-0.028720348,0,0,0,-0.021284288,6.36e-05,-0.028720348,0,-451.6086719,0.002230784,-0.001063415
29,101,0,99,0.052359878,0.001745329,0.719042289,-7.212996066,-3.255713063,-4.093866887,-0.450471733,5.41e-05,-0.023365931,0,0,0,-0.01702878,5.41e-05,-0.023365931,0,-432.2780356,0.003220587,-0.000309988
30,102,0,99,0.054105207,0.001745329,0.745117677,-7.121035134,-3.154888988,-3.993169569,-0.350409534,4.8e-05,-0.016998027,0,0,0,-0.012036696,4.8e-05,-0.016998027,0,-354.3028367,0.00424199,0.00062179
31,103,0,99,0.055850536,0.001745329,0.758131652,-7.060738577,-3.088521273,-3.926855001,-0.284592052,4.72e-05,-0.010001988,0,0,0,-0.006633804,4.72e-05,-0.010001988,0,-211.7914337,0.005241239,0.001676718
32,104,0,99,0.057595865,0.001745329,0.752455678,-7.030290758,-3.053785215,-3.89215317,-0.250284708,5.18e-05,-0.002862173,0,0,0,-0.001206643,5.18e-05,-0.002862173,0,-55.30397092,0.006195962,0.002776118
33,105,0,99,0.059341195,0.001745329,0.683108817,-7.029200429,-3.049903786,-3.888298587,-0.246742769,5.95e-05,0.003920713,0,0,0,0.003865895,5.95e-05,0.003920713,0,65.85351998,0.00709554,0.003834161
34,106,0,99,0.061086524,0.001745329,0.764309168,-7.058044927,-3.077423934,-3.915738722,-0.274518683,6.77e-05,0.009908061,0,0,0,0.008268733,6.77e-05,0.009908061,0,146.4587709,0.007920243,0.004774853
35,107,0,99,0.062831853,0.001745329,0.767070922,-7.118873236,-3.138657698,-3.976587545,-0.335932271,7.36e-05,0.01477055,0,0,0,0.011777134,7.36e-05,0.01477055,0,200.6683717,0.008630349,0.005543004
36,108,0,99,0.064577182,0.001745329,0.763599779,-7.216880539,-3.240156165,-4.077038211,-0.437504192,7.61e-05,0.018295668,0,0,0,0.014252414,7.61e-05,0.018295668,0,240.3373248,0.009169775,0.006106369
37,109,0,99,0.066322512,0.001745329,0.73763127,-7.363022067,-3.399291857,-4.233055369,-0.596418731,7.5e-05,0.020366017,0,0,0,0.015619363,7.5e-05,0.020366017,0,271.5131471,0.009481035,0.006450581
38,110,0,99,0.068067841,0.001745329,0.793703157,-7.591571146,-3.680125695,-4.499376372,-0.873745865,7.07e-05,0.020929166,0,0,0,0.015843131,7.07e-05,0.020929166,0,295.8832532,0.009523409,0.006571323
39,111,0,99,0.06981317,0.001745329,0.795895851,-7.829593794,-4.546506364,-5.044915559,-1.538042125,6.41e-05,0.01997826,0,0,0,0.014918927,6.41e-05,0.01997826,0,311.4762192,0.009285775,0.006468469
40,112,0,99,0.071558499,0.001745329,0.767456821,-7.601842527,-3.742366579,-4.575095583,-0.927332378,5.64e-05,0.017552459,0,0,0,0.012878314,5.64e-05,0.017552459,0,311.1538677,0.008789182,0.006144893
41,113,0,99,0.073303829,0.001745329,0.765959412,-7.378619615,-3.440403697,-4.282189081,-0.633731777,4.91e-05,0.013753107,0,0,0,0.009805639,4.91e-05,0.013753107,0,279.9120611,0.008079528,0.005609706
42,114,0,99,0.075049158,0.001745329,0.73872928,-7.235880365,-3.277005464,-4.119160129,-0.472224311,4.42e-05,0.008762767,0,0,0,0.005852807,4.42e-05,0.008762767,0,198.4658237,0.007214917,0.004883362
43,115,0,99,0.076794487,0.001745329,0.734906293,-7.143374238,-3.175485864,-4.016990856,-0.371511674,4.31e-05,0.002853117,0,0,0,0.001242091,4.31e-05,0.002853117,0,66.20312289,0.006253709,0.004001316
44,116,0,99,0.078539816,0.001745329,0.699485769,-7.086594125,-3.113676817,-3.954266396,-0.310152948,4.68e-05,-0.003626554,0,0,0,-0.003747506,4.68e-05,-0.003626554,0,-77.55196775,0.005247716,0.003013912
45,117,0,99,0.080285146,0.001745329,0.723215587,-7.059048538,-3.0829689,-3.922519799,-0.279728917,5.48e-05,-0.010279413,0,0,0,-0.00880728,5.48e-05,-0.010279413,0,-187.6604888,0.004241696,0.001982089
46,118,0,99,0.082030475,0.001745329,0.750758318,-7.057975935,-3.079843851,-3.9182919,-0.276786132,6.56e-05,-0.016701094,0,0,0,-0.013630965,6.56e-05,-0.016701094,0,-254.4560572,0.003277099,0.000970365
47,119,0,99,0.083775804,0.001745329,0.7185093,-7.082705814,-3.103364018,-3.940691692,-0.300427758,7.72e-05,-0.02251817,0,0,0,-0.017942844,7.72e-05,-0.02251817,0,-291.7767322,0.002396331,3.95e-05
48,120,0,99,0.085521133,0.001745329,0.762755569,-7.134990367,-3.155301799,-3.991412415,-0.352439231,8.72e-05,-0.027415861,0,0,0,-0.021515764,8.72e-05,-0.027415861,0,-314.349504,0.001644257,-0.000758919
49,121,0,99,0.087266463,0.001745329,0.754102597,-7.219832727,-3.241420234,-4.075994298,-0.438576957,9.4e-05,-0.031151547,0,0,0,-0.024178009,9.4e-05,-0.031151547,0,-331.3102383,0.001065554,-0.001385253
50,122,0,99,0.089011792,0.001745329,0.772454036,-7.348291877,-3.376348126,-4.208298469,-0.573352936,9.66e-05,-0.033556576,0,0,0,-0.025812396,9.66e-05,-0.033556576,0,-347.4201414,0.000698858,-0.001811744
51,123,0,99,0.090757121,0.001745329,0.77759509,-7.542677963,-3.600600225,-4.423997908,-0.796032481,9.46e-05,-0.034532452,0,0,0,-0.02635283,9.46e-05,-0.034532452,0,-364.8966378,0.000570155,-0.002021382
52,124,0,99,0.09250245,0.001745329,0.729704291,-7.822619137,-4.145880501,-4.878830445,-1.303124279,8.86e-05,-0.03404748,0,0,0,-0.025782736,8.86e-05,-0.03404748,0,-384.1537223,0.000688076,-0.002006756
53,125,0,99,0.09424778,0.001745329,0.738302105,-7.709878999,-3.935765117,-4.745367446,-1.10829807,7.97e-05,-0.032136623,0,0,0,-0.024136357,7.97e-05,-0.032136623,0,-403.2585743,0.001042672,-0.001769851
54,126,0,99,0.095993109,0.001745329,0.779723517,-7.459642017,-3.539884699,-4.375852825,-0.731342592,6.95e-05,-0.028904211,0,0,0,-0.021501908,6.95e-05,-0.028904211,0,-416.0278753,0.001607707,-0.001322754
55,127,0,99,0.097738438,0.001745329,0.728337261,-7.300125571,-3.349865005,-4.187888516,-0.544199635,5.99e-05,-0.024525363,0,0,0,-0.018022504,5.99e-05,-0.024525363,0,-409.4750519,0.002345135,-0.00068855
56,128,0,99,0.099483767,0.001745329,0.680338269,-7.197891514,-3.235433053,-4.073789108,-0.430870819,5.27e-05,-0.019242287,0,0,0,-0.013892191,5.27e-05,-0.019242287,0,-365.0201932,0.003209939,9.85e-05
57,129,0,99,0.101229097,0.001745329,0.704857677,-7.133659764,-3.164485331,-4.002906018,-0.360540333,4.91e-05,-0.01335289,0,0,0,-0.009345572,4.91e-05,-0.01335289,0,-271.7427989,0.004153889,0.00099431
58,130,0,99,0.102974426,0.001745329,0.725931561,-7.098418203,-3.124846147,-3.96330104,-0.321318947,4.95e-05,-0.007192009,0,0,0,-0.004642017,4.95e-05,-0.007192009,0,-145.3332454,0.005127704,0.001947604
59,131,0,99,0.104719755,0.001745329,0.704081143,-7.088142815,-3.111413332,-3.949910366,-0.308200023,5.32e-05,-0.00110809,0,0,0,-4.72e-05,5.32e-05,-0.00110809,0,-20.84486005,0.006082042,0.0029039
60,132,0,99,0.106465084,0.001745329,0.71191836,-7.101591594,-3.122592952,-3.961111462,-0.319628697,5.88e-05,0.004560709,0,0,0,0.004185007,5.88e-05,0.004560709,0,77.52137702,0.00696828,0.003809533
61,133,0,99,0.108210414,0.001745329,0.767456992,-7.14009046,-3.159642916,-3.99804204,-0.356872772,6.48e-05,0.009507512,0,0,0,0.0078274,6.48e-05,0.009507512,0,146.6648798,0.007739964,0.004615261
62,134,0,99,0.109955743,0.001745329,0.751234953,-7.207707387,-3.227080532,-4.064996955,-0.424449954,6.95e-05,0.013472854,0,0,0,0.010690785,6.95e-05,0.013472854,0,193.7760049,0.008355265,0.005278943
63,135,0,99,0.111701072,0.001745329,0.786012629,-7.313421723,-3.335801392,-4.17240858,-0.533200588,7.18e-05,0.016255835,0,0,0,0.012631401,7.18e-05,0.016255835,0,226.5210789,0.00878012,0.005767242
64,136,0,99,0.113446401,0.001745329,0.781898648,-7.474022767,-3.512290507,-4.344627927,-0.709234538,7.1e-05,0.01772136,0,0,0,0.013555904,7.1e-05,0.01772136,0,249.7197339,0.008991297,0.006056624
65,137,0,99,0.115191731,0.001745329,0.773736672,-7.734211567,-3.862985765,-4.669420733,-1.052309391,6.73e-05,0.017804758,0,0,0,0.013424735,6.73e-05,0.017804758,0,264.6210788,0.008978543,0.006133981
