,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,0.397765045,-6.806332145,-3.116833495,-3.713064719,-0.098654976,3.41e-05,-0.048606202,0,0,0,-0.039714185,3.41e-05,-0.048606202,0,-1426.595524,0.001322585,-0.000324621
1,73,0,99,0.003490659,0.001745329,0.40632192,-7.204402509,-3.387244554,-4.148133318,-0.408166174,4.31e-05,-0.039209036,0,0,0,-0.029961349,4.31e-05,-0.039209036,0,-909.8503887,0.004218619,-0.0009428
2,74,0,99,0.005235988,0.001745329,0.402024223,-7.470516963,-3.468971964,-4.24543487,-0.535793695,5.68e-05,-0.036288272,0,0,0,-0.027673814,5.68e-05,-0.036288272,0,-639.13115,0.007755611,-0.001320285
3,75,0,99,0.006981317,0.001745329,0.362100251,-7.140685095,-3.109048079,-3.899649668,-0.179264122,4.42e-05,-0.029376757,0,0,0,-0.021785599,4.42e-05,-0.029376757,0,-664.6135035,0.010687816,-0.000854919
4,76,0,99,0.008726646,0.001745329,0.387385329,-6.848641054,-2.803500013,-3.60109178,0.125176822,2.4e-05,-0.017354454,0,0,0,-0.011787096,2.4e-05,-0.017354454,0,-721.6793728,0.012180283,0.000740276
5,77,0,99,0.010471976,0.001745329,0.404985644,-6.66363877,-2.608413958,-3.406493513,0.319167194,3.7e-05,-0.001227378,0,0,0,0.001073601,3.7e-05,-0.001227378,0,-33.20195525,0.012096851,0.003294258
6,78,0,99,0.012217305,0.001745329,0.387413017,-6.570607887,-2.509784095,-3.307065042,0.41712707,9.86e-05,0.01623291,0,0,0,0.014419363,9.86e-05,0.01623291,0,164.6894574,0.010899494,0.006263671
7,79,0,99,0.013962634,0.001745329,0.397607582,-6.563351407,-2.50004789,-3.296458344,0.426503875,0.000174603,0.031593148,0,0,0,0.025630628,0.000174603,0.031593148,0,180.9424508,0.009323235,0.008955541
8,80,0,99,0.015707963,0.001745329,0.403512946,-6.649566223,-2.588161201,-3.382505344,0.338385697,0.000213682,0.041919325,0,0,0,0.032653258,0.000213682,0.041919325,0,196.1757663,0.008015188,0.010773056
9,81,0,99,0.017453293,0.001745329,0.378518107,-6.867283563,-2.82697174,-3.612178475,0.100705901,0.000194047,0.045554456,0,0,0,0.034483428,0.000194047,0.045554456,0,234.7593594,0.007291527,0.01138801
10,82,0,99,0.019198622,0.001745329,0.378488607,-7.304098835,-3.65967357,-4.243259816,-0.64616191,0.000136356,0.042370038,0,0,0,0.031258289,0.000136356,0.042370038,0,310.732124,0.007086165,0.01079085
11,83,0,99,0.020943951,0.001745329,0.388042737,-6.969225928,-2.946968174,-3.750295418,-0.015700985,7.93e-05,0.033513017,0,0,0,0.02399209,7.93e-05,0.033513017,0,422.8566662,0.007072072,0.009226021
12,84,0,99,0.02268928,0.001745329,0.389840255,-6.738110271,-2.682765836,-3.485886794,0.2448789,4.91e-05,0.020838054,0,0,0,0.014122656,4.91e-05,0.020838054,0,424.1346653,0.006869829,0.007062362
13,85,0,99,0.02443461,0.001745329,0.390905215,-6.64258761,-2.581156209,-3.381417147,0.345761119,4.97e-05,0.0062983,0,0,0,0.003073473,4.97e-05,0.0062983,0,126.7829812,0.006239731,0.00466184
14,86,0,99,0.026179939,0.001745329,0.370421212,-6.616205256,-2.553470132,-3.351024457,0.373221015,7.07e-05,-0.008473716,0,0,0,-0.008012137,7.07e-05,-0.008473716,0,-119.8152435,0.005181108,0.002295433
15,87,0,99,0.027925268,0.001745329,0.376057055,-6.632725386,-2.570387485,-3.365695586,0.356265874,0.000100644,-0.02230233,0,0,0,-0.018322913,0.000100644,-0.02230233,0,-221.596724,0.003914916,0.000124412
16,88,0,99,0.029670597,0.001745329,0.473202477,-6.680538251,-2.619411721,-3.412964797,0.307270329,0.000131539,-0.034369214,0,0,0,-0.027274057,0.000131539,-0.034369214,0,-261.2845103,0.002777184,-0.001765776
17,89,0,99,0.031415927,0.001745329,0.449255407,-6.758764441,-2.69971175,-3.491659397,0.227022676,0.000157403,-0.044012161,0,0,0,-0.03435341,0.000157403,-0.044012161,0,-279.6151203,0.002081281,-0.003310784
18,90,0,99,0.033161256,0.001745329,0.451355888,-6.881035529,-2.826753013,-3.616249752,0.100115238,0.000171327,-0.05056807,0,0,0,-0.03902431,0.000171327,-0.05056807,0,-295.1549131,0.002008213,-0.004425237
19,91,0,99,0.034906585,0.001745329,0.399762697,-7.089000404,-3.055699901,-3.837006543,-0.127817007,0.000166064,-0.053353124,0,0,0,-0.040741565,0.000166064,-0.053353124,0,-321.2799914,0.002561753,-0.004993861
20,92,0,99,0.036651914,0.001745329,0.400171712,-7.479515294,-3.769462844,-4.407425966,-0.781034435,0.000138495,-0.051790426,0,0,0,-0.039073075,0.000138495,-0.051790426,0,-373.9505184,0.003592797,-0.004897494
21,93,0,99,0.038397244,0.001745329,0.400908044,-7.164528136,-3.168826266,-3.964607205,-0.234283475,9.48e-05,-0.045619359,0,0,0,-0.033866418,9.48e-05,-0.045619359,0,-481.1900945,0.00486993,-0.004059336
22,94,0,99,0.040142573,0.001745329,0.414877299,-6.867481448,-2.824514275,-3.623378238,0.104555377,5.11e-05,-0.035090276,0,0,0,-0.025387131,5.11e-05,-0.035090276,0,-686.9748508,0.006160433,-0.002489354
23,95,0,99,0.041887902,0.001745329,0.440006592,-6.704206668,-2.650942112,-3.448911496,0.276982684,2.68e-05,-0.021054129,0,0,0,-0.014364464,2.68e-05,-0.021054129,0,-786.2357482,0.007290021,-0.000307616
24,96,0,99,0.043633231,0.001745329,0.426065047,-6.614130404,-2.55622601,-3.353428837,0.371145992,3.43e-05,-0.00490661,0,0,0,-0.00192508,3.43e-05,-0.00490661,0,-143.0654852,0.008165075,0.002262624
25,97,0,99,0.045378561,0.001745329,0.418410358,-6.577139788,-2.516408761,-3.31319958,0.41058763,7.12e-05,0.011600378,0,0,0,0.010567323,7.12e-05,0.011600378,0,162.8654379,0.008759658,0.004929227
26,98,0,99,0.04712389,0.001745329,0.443055828,-6.587680567,-2.525375155,-3.321992653,0.40136184,0.000120794,0.026624455,0,0,0,0.021719637,0.000120794,0.026624455,0,220.4123464,0.009083082,0.007380953
27,99,0,99,0.048869219,0.001745329,0.425936615,-6.649967615,-2.587857567,-3.383919348,0.338763414,0.000160709,0.038503457,0,0,0,0.03030957,0.000160709,0.038503457,0,239.5855683,0.009147981,0.009337643
28,100,0,99,0.050614548,0.001745329,0.428467749,-6.781664731,-2.724173944,-3.517851989,0.202580485,0.000174026,0.045970312,0,0,0,0.035436093,0.000174026,0.045970312,0,264.1570543,0.008953793,0.010588451
29,101,0,99,0.052359878,0.001745329,0.446926419,-7.035286564,-3.006087538,-3.787614628,-0.077493443,0.000156261,0.048280549,0,0,0,0.03660165,0.000156261,0.048280549,0,308.9731126,0.008490296,0.01101215
30,102,0,99,0.054105207,0.001745329,0.486087155,-7.421421131,-3.877475433,-4.420539857,-0.815011428,0.000115898,0.04525201,0,0,0,0.033730759,0.000115898,0.04525201,0,390.4481982,0.007755613,0.010580344
31,103,0,99,0.055850536,0.001745329,0.427168797,-7.011916032,-2.985640788,-3.790256586,-0.054868519,6.98e-05,0.037235357,0,0,0,0.027141395,6.98e-05,0.037235357,0,533.7444847,0.006777249,0.009348869
32,104,0,99,0.057595865,0.001745329,0.432354397,-6.773231534,-2.720438194,-3.524256586,0.207360932,3.63e-05,0.025041816,0,0,0,0.017489299,3.63e-05,0.025041816,0,690.0412709,0.005624968,0.007443707
33,105,0,99,0.059341195,0.001745329,0.422287409,-6.648458498,-2.589336558,-3.390661782,0.337692695,2.92e-05,0.009848941,0,0,0,0.005697913,2.92e-05,0.009848941,0,337.1008413,0.00440919,0.00504589
34,106,0,99,0.061086524,0.001745329,0.435866558,-6.585987598,-2.524502915,-3.323200255,0.402197365,5.32e-05,-0.006904225,0,0,0,-0.007119614,5.32e-05,-0.006904225,0,-129.766403,0.003265312,0.002376877
35,107,0,99,0.062831853,0.001745329,0.463795055,-6.568294301,-2.505946996,-3.302125194,0.42062339,0.000102103,-0.023631857,0,0,0,-0.019748022,0.000102103,-0.023631857,0,-231.450984,0.002329698,-0.000316624
36,108,0,99,0.064577182,0.001745329,0.414711638,-6.590859147,-2.528451667,-3.322376245,0.398100824,0.000160428,-0.038729085,0,0,0,-0.030969561,0.000160428,-0.038729085,0,-241.410653,0.001715282,-0.002780235
37,109,0,99,0.066322512,0.001745329,0.424493641,-6.658386947,-2.596986958,-3.38875191,0.329633922,0.000207827,-0.050712058,0,0,0,-0.039673564,0.000207827,-0.050712058,0,-244.010985,0.001493576,-0.004772867
38,110,0,99,0.068067841,0.001745329,0.431954444,-6.789223885,-2.732363068,-3.520912076,0.194518732,0.000226547,-0.058361234,0,0,0,-0.04496685,0.000226547,-0.058361234,0,-257.6118045,0.001686612,-0.006090128
39,111,0,99,0.06981317,0.001745329,0.398747271,-7.034908149,-3.00473794,-3.781497108,-0.075914861,0.000208637,-0.060851781,0,0,0,-0.046271142,0.000208637,-0.060851781,0,-291.6637781,0.002268633,-0.006587338
40,112,0,99,0.071558499,0.001745329,0.426739981,-7.413724786,-3.894802949,-4.413758413,-0.812200332,0.000159715,-0.05785314,0,0,0,-0.043393923,0.000159715,-0.05785314,0,-362.227429,0.003174634,-0.006198271
41,113,0,99,0.073303829,0.001745329,0.427431709,-7.010268685,-2.994370056,-3.792516789,-0.062157535,9.74e-05,-0.049580028,0,0,0,-0.036559909,9.74e-05,-0.049580028,0,-508.9883729,0.004311935,-0.004945908
42,114,0,99,0.075049158,0.001745329,0.44611391,-6.762749543,-2.71622249,-3.514988794,0.212403827,4.48e-05,-0.036784725,0,0,0,-0.026397877,4.48e-05,-0.036784725,0,-820.4615796,0.00557156,-0.002942761
43,115,0,99,0.076794487,0.001745329,0.491115954,-6.630305962,-2.575956032,-3.373670743,0.35173597,2.16e-05,-0.020687456,0,0,0,-0.013880892,2.16e-05,-0.020687456,0,-955.9401294,0.006837781,-0.000380282
