,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,2.102397338,-6.567969721,-3.396620195,-3.887019339,-0.344558075,3.14e-05,-0.055076232,0,0,0,-0.045981421,3.14e-05,-0.055076232,0,-1754.266907,0.000653951,-0.000134977
1,73,0,99,0.003490659,0.001745329,1.936042989,-6.903648419,-3.50221442,-4.192659088,-0.591502292,3.42e-05,-0.042861181,0,0,0,-0.03281422,3.42e-05,-0.042861181,0,-1251.817858,0.002156286,-0.000423761
2,74,0,99,0.005235988,0.001745329,1.909836398,-7.436982216,-3.790516749,-4.611135834,-0.982524697,3.99e-05,-0.040013489,0,0,0,-0.030424675,3.99e-05,-0.040013489,0,-1003.617944,0.004076342,-0.000619505
3,75,0,99,0.006981317,0.001745329,2.064493374,-7.357543773,-3.590462003,-4.423981277,-0.80252524,2.75e-05,-0.034880731,0,0,0,-0.026064147,2.75e-05,-0.034880731,0,-1269.533082,0.005777487,-0.00040791
4,76,0,99,0.008726646,0.001745329,1.841113072,-7.142735998,-3.312716788,-4.151689431,-0.533436165,1.44e-05,-0.027247245,0,0,0,-0.019651095,1.44e-05,-0.027247245,0,-1896.548267,0.006840997,0.000376223
5,77,0,99,0.010471976,0.001745329,2.153421889,-7.006264926,-3.131798314,-3.976013291,-0.357381569,1.41e-05,-0.017799369,0,0,0,-0.01199472,1.41e-05,-0.017799369,0,-1264.254051,0.007258937,0.001653573
6,78,0,99,0.012217305,0.001745329,1.926941615,-6.937738578,-3.036334576,-3.883363353,-0.264506089,3.13e-05,-0.007829205,0,0,0,-0.004295916,3.13e-05,-0.007829205,0,-249.89525,0.00735988,0.003150289
7,79,0,99,0.013962634,0.001745329,1.91845178,-6.929024296,-3.010233312,-3.858008072,-0.240020303,5.81e-05,0.001176015,0,0,0,0.002277695,5.81e-05,0.001176015,0,20.23907939,0.00756947,0.004538617
8,80,0,99,0.015707963,0.001745329,1.783747971,-6.975685728,-3.048661199,-3.895721776,-0.279413734,7.97e-05,0.008166706,0,0,0,0.007082664,7.97e-05,0.008166706,0,102.4105958,0.008163314,0.00558066
9,81,0,99,0.017453293,0.001745329,1.775397768,-7.077677272,-3.152560186,-3.997823951,-0.383771403,8.86e-05,0.012895916,0,0,0,0.010168311,8.86e-05,0.012895916,0,145.5480792,0.009137337,0.006204949
10,82,0,99,0.019198622,0.001745329,1.802058112,-7.233096928,-3.322764422,-4.165004248,-0.553998117,8.85e-05,0.01579688,0,0,0,0.012043232,8.85e-05,0.01579688,0,178.4970095,0.010237503,0.006492319
11,83,0,99,0.020943951,0.001745329,1.916770293,-7.437060411,-3.557772212,-4.39400099,-0.787910989,8.7e-05,0.017546944,0,0,0,0.013265401,8.7e-05,0.017546944,0,201.7672187,0.011106875,0.006595113
12,84,0,99,0.02268928,0.001745329,1.998389717,-7.66707196,-3.851296142,-4.673882355,-1.07653688,8.76e-05,0.018626514,0,0,0,0.014116609,8.76e-05,0.018626514,0,212.5154733,0.011460378,0.006640539
13,85,0,99,0.02443461,0.001745329,2.286808168,-7.839831973,-4.21023013,-4.977422944,-1.405364834,8.92e-05,0.019090373,0,0,0,0.014498,8.92e-05,0.019090373,0,213.9187069,0.011200399,0.006667144
14,86,0,99,0.026179939,0.001745329,1.850407803,-7.818599563,-4.884838064,-5.187228539,-1.660023208,8.82e-05,0.018611883,0,0,0,0.014045938,8.82e-05,0.018611883,0,211.1344854,0.010429128,0.006618994
15,87,0,99,0.027925268,0.001745329,2.121261204,-7.621391697,-4.055659315,-4.836370162,-1.223149693,8.18e-05,0.016726804,0,0,0,0.012372136,8.18e-05,0.016726804,0,204.4061425,0.009369701,0.006390373
16,88,0,99,0.029670597,0.001745329,1.918882859,-7.413688184,-3.667801874,-4.500703243,-0.87698704,7.15e-05,0.013127814,0,0,0,0.009294839,7.15e-05,0.013127814,0,183.5681418,0.008248999,0.005890984
17,89,0,99,0.031415927,0.001745329,1.946317208,-7.251572557,-3.426522414,-4.271136793,-0.646972207,6.24e-05,0.007861395,0,0,0,0.004953117,6.24e-05,0.007861395,0,126.0238722,0.007203727,0.005096847
18,90,0,99,0.033161256,0.001745329,1.753029543,-7.140771758,-3.272231787,-4.120268447,-0.497495079,6.01e-05,0.001346988,0,0,0,-0.00023297,6.01e-05,0.001346988,0,22.39792237,0.006249491,0.004064731
19,91,0,99,0.034906585,0.001745329,1.930680761,-7.077286288,-3.182707023,-4.031386788,-0.41045529,6.68e-05,-0.005765415,0,0,0,-0.005715324,6.68e-05,-0.005765415,0,-86.36076784,0.005315669,0.002908867
20,92,0,99,0.036651914,0.001745329,1.750642896,-7.055512363,-3.14518183,-3.993239214,-0.374314184,7.95e-05,-0.012809897,0,0,0,-0.010996553,7.95e-05,-0.012809897,0,-161.1654098,0.004317098,0.001756639
