,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,1.487480058,-6.509109458,-3.656755989,-4.033402647,-0.671145298,7.35e-05,-0.05602562,0,0,0,-0.048955877,7.35e-05,-0.05602562,0,-762.1547561,0.000222737,-1.68e-05
1,73,0,99,0.003490659,0.001745329,1.350077408,-6.866063542,-3.657226998,-4.309593236,-0.900161052,6.04e-05,-0.038875471,0,0,0,-0.029906055,6.04e-05,-0.038875471,0,-644.1666289,0.000804995,-9.26e-05
2,74,0,99,0.005235988,0.001745329,1.258370396,-7.415182177,-3.997661642,-4.818310569,-1.36605761,6.65e-05,-0.036718027,0,0,0,-0.02784194,6.65e-05,-0.036718027,0,-551.7723368,0.001626734,-0.000160672
3,75,0,99,0.006981317,0.001745329,1.472311684,-7.717526919,-4.152525694,-4.978528065,-1.517415184,5.11e-05,-0.033427564,0,0,0,-0.025014899,5.11e-05,-0.033427564,0,-654.1711501,0.002437314,-9.78e-05
4,76,0,99,0.008726646,0.001745329,1.418950565,-7.592866652,-3.959094559,-4.791044356,-1.334091854,3.17e-05,-0.028844524,0,0,0,-0.021176896,3.17e-05,-0.028844524,0,-910.1616975,0.003034444,0.000184384
5,77,0,99,0.010471976,0.001745329,1.458280127,-7.494113841,-3.735930509,-4.579119793,-1.122853224,2.34e-05,-0.023685995,0,0,0,-0.017018117,2.34e-05,-0.023685995,0,-1013.218348,0.003376468,0.000682018
6,78,0,99,0.012217305,0.001745329,1.302839805,-7.431644239,-3.611660852,-4.461207897,-1.002609857,2.73e-05,-0.018647021,0,0,0,-0.013146204,2.73e-05,-0.018647021,0,-681.8899385,0.003583972,0.001301587
7,79,0,99,0.013962634,0.001745329,1.460568032,-7.424943317,-3.575643791,-4.428998829,-0.968346093,3.6e-05,-0.014225782,0,0,0,-0.009938934,3.6e-05,-0.014225782,0,-395.149468,0.003849344,0.001910913
8,80,0,99,0.015707963,0.001745329,1.592610685,-7.468005388,-3.604094867,-4.459762387,-0.997788401,4.32e-05,-0.010680615,0,0,0,-0.007528207,4.32e-05,-0.010680615,0,-247.1076689,0.004317127,0.002405389
9,81,0,99,0.017453293,0.001745329,1.501423267,-7.543739445,-3.678210123,-4.53501672,-1.072459521,4.75e-05,-0.008000762,0,0,0,-0.005790808,4.75e-05,-0.008000762,0,-168.3855248,0.005004913,0.002751479
10,82,0,99,0.019198622,0.001745329,1.672521888,-7.642269147,-3.783889985,-4.64136774,-1.178547569,4.95e-05,-0.00593085,0,0,0,-0.004415118,4.95e-05,-0.00593085,0,-119.7644857,0.005802408,0.002987304
11,83,0,99,0.020943951,0.001745329,1.821247599,-7.756739003,-3.904397803,-4.762595382,-1.299383558,5.01e-05,-0.004117023,0,0,0,-0.003078439,5.01e-05,-0.004117023,0,-82.16044287,0.006538174,0.003186261
12,84,0,99,0.02268928,0.001745329,1.421081909,-7.86298031,-4.012234252,-4.870558755,-1.406903571,5.03e-05,-0.002324528,0,0,0,-0.001642458,5.03e-05,-0.002324528,0,-46.19602736,0.007068958,0.003408473
13,85,0,99,0.02443461,0.001745329,1.617831052,-7.934486083,-4.079970147,-4.937778206,-1.47397095,5.13e-05,-0.000582104,0,0,0,-0.000232593,5.13e-05,-0.000582104,0,-11.3433465,0.007341845,0.00366736
14,86,0,99,0.026179939,0.001745329,1.624186077,-7.983104648,-4.118740208,-4.976167473,-1.512653537,5.36e-05,0.0008452,0,0,0,0.000848685,5.36e-05,0.0008452,0,15.77267773,0.007401624,0.003926334
15,87,0,99,0.027925268,0.001745329,1.602317069,-8.018029648,-4.183918059,-5.038371074,-1.576616761,5.64e-05,0.001623352,0,0,0,0.00130538,5.64e-05,0.001623352,0,28.76238585,0.007348381,0.004122652
16,88,0,99,0.029670597,0.001745329,1.703519348,-8.020105169,-4.362325562,-5.195706922,-1.743685853,5.88e-05,0.001538672,0,0,0,0.001007642,5.88e-05,0.001538672,0,26.17515351,0.007274996,0.004201973
17,89,0,99,0.031415927,0.001745329,1.662999123,-7.976435307,-4.972404541,-5.499509047,-2.130020535,6.02e-05,0.000599827,0,0,0,4.27e-05,6.02e-05,0.000599827,0,9.957190198,0.007219716,0.00414425
18,90,0,99,0.033161256,0.001745329,1.478940772,-7.900183397,-4.462677444,-5.247268108,-1.81013316,6.12e-05,-0.000986836,0,0,0,-0.0013518,6.12e-05,-0.000986836,0,-16.11491148,0.007155682,0.003969069
19,91,0,99,0.034906585,0.001745329,1.457086401,-7.825654511,-4.13895892,-4.980032477,-1.522082023,6.22e-05,-0.002934035,0,0,0,-0.002916528,6.22e-05,-0.002934035,0,-47.19706814,0.007016911,0.003720884
20,92,0,99,0.036651914,0.001745329,1.428833093,-7.774298764,-3.997097835,-4.847988923,-1.386529268,6.29e-05,-0.005007597,0,0,0,-0.004486277,6.29e-05,-0.005007597,0,-79.65122801,0.006741635,0.00344478
21,93,0,99,0.038397244,0.001745329,1.442309143,-7.748325091,-3.935577772,-4.789279187,-1.326943893,6.3e-05,-0.007107355,0,0,0,-0.006035239,6.3e-05,-0.007107355,0,-112.8123741,0.006307995,0.003166549
22,94,0,99,0.040142573,0.001745329,1.412969621,-7.739349554,-3.915324273,-4.769730708,-1.307241976,6.26e-05,-0.009262952,0,0,0,-0.007641323,6.26e-05,-0.009262952,0,-147.9065947,0.005744869,0.002886466
23,95,0,99,0.041887902,0.001745329,1.475917843,-7.734240546,-3.91023898,-4.764401136,-1.302051827,6.24e-05,-0.01156103,0,0,0,-0.009401017,6.24e-05,-0.01156103,0,-185.4079899,0.005115989,0.002587672
24,96,0,99,0.043633231,0.001745329,1.575646659,-7.724289241,-3.902469069,-4.756029866,-1.293978159,6.3e-05,-0.014052829,0,0,0,-0.01134695,6.3e-05,-0.014052829,0,-223.1660645,0.00448942,0.002252452
25,97,0,99,0.045378561,0.001745329,1.587338683,-7.712241057,-3.886616908,-4.73985749,-1.278098304,6.49e-05,-0.016693705,0,0,0,-0.013410787,6.49e-05,-0.016693705,0,-257.1447451,0.003910022,0.001876698
26,98,0,99,0.04712389,0.001745329,1.574198374,-7.707338262,-3.869797706,-4.723189263,-1.261666106,6.8e-05,-0.019341664,0,0,0,-0.015444244,6.8e-05,-0.019341664,0,-284.5693541,0.003388281,0.001475291
27,99,0,99,0.048869219,0.001745329,1.206736295,-7.71784026,-3.864635791,-4.71838315,-1.257080616,7.13e-05,-0.021807589,0,0,0,-0.017279272,7.13e-05,-0.021807589,0,-305.97313,0.002908368,0.001076904
28,100,0,99,0.050614548,0.001745329,1.461550582,-7.748723863,-3.882350308,-4.736376657,-1.275308595,7.39e-05,-0.023924431,0,0,0,-0.018791276,7.39e-05,-0.023924431,0,-323.8109828,0.002448094,0.000712387
29,101,0,99,0.052359878,0.001745329,1.480153211,-7.802549094,-3.930518303,-4.784690292,-1.323828566,7.54e-05,-0.025598024,0,0,0,-0.019933308,7.54e-05,-0.025598024,0,-339.6820838,0.001998457,0.000403506
30,102,0,99,0.054105207,0.001745329,1.453945495,-7.879214836,-4.014096102,-4.868310241,-1.407600727,7.6e-05,-0.026817296,0,0,0,-0.020728912,7.6e-05,-0.026817296,0,-352.8763399,0.001572673,0.000157605
31,103,0,99,0.055850536,0.001745329,2.192816184,-7.972139069,-4.137927966,-4.992026652,-1.531441027,7.65e-05,-0.027625759,0,0,0,-0.021234274,7.65e-05,-0.027625759,0,-361.0940661,0.001201531,-3.01e-05
32,104,0,97,0.057595865,0.001745329,1.96206774,-8.017211047,-4.275072874,-5.121074169,-1.665442356,7.74e-05,-0.028075428,0,0,0,-0.021494176,7.74e-05,-0.028075428,0,-362.6889414,0.000919448,-0.000169278
33,105,0,94,0.059341195,0.001745329,1.755703007,-8.001757236,-4.478922711,-5.304006947,-1.862105232,7.86e-05,-0.028189892,0,0,0,-0.021515558,7.86e-05,-0.028189892,0,-358.4519934,0.000749683,-0.000266247
34,106,0,95,0.061086524,0.001745329,2.187858884,-8.008364091,-5.010713739,-5.699717857,-2.305147964,7.96e-05,-0.027954117,0,0,0,-0.021269452,7.96e-05,-0.027954117,0,-351.1382801,0.000696322,-0.000320091
35,107,0,98,0.062831853,0.001745329,1.778252476,-8.010910757,-4.845423882,-5.596691934,-2.179762049,7.96e-05,-0.027331886,0,0,0,-0.020715679,7.96e-05,-0.027331886,0,-343.4855103,0.000746021,-0.000323557
36,108,0,99,0.064577182,0.001745329,1.566622314,-7.959314131,-4.488871927,-5.313063236,-1.864751343,7.81e-05,-0.02629747,0,0,0,-0.019834027,7.81e-05,-0.02629747,0,-336.6546433,0.000877115,-0.000268062
37,109,0,99,0.066322512,0.001745329,1.704807348,-7.891510865,-4.281231363,-5.119869427,-1.665225923,7.54e-05,-0.024862761,0,0,0,-0.01864463,7.54e-05,-0.024862761,0,-329.8097589,0.001070303,-0.000149406
38,110,0,99,0.068067841,0.001745329,1.920903053,-7.834910681,-4.140846157,-4.985695409,-1.528342882,7.2e-05,-0.02308597,0,0,0,-0.017208179,7.2e-05,-0.02308597,0,-320.6265556,0.001315307,2.89e-05
39,111,0,99,0.06981317,0.001745329,1.833091412,-7.792802147,-4.042935244,-4.891316809,-1.432418733,6.87e-05,-0.02105956,0,0,0,-0.015608413,6.87e-05,-0.02105956,0,-306.493267,0.001610824,0.000255896
40,112,0,99,0.071558499,0.001745329,1.935196115,-7.765862138,-3.977601449,-4.828247199,-1.36832625,6.6e-05,-0.018885959,0,0,0,-0.013927931,6.6e-05,-0.018885959,0,-285.9806925,0.001958996,0.000516944
41,113,0,99,0.073303829,0.001745329,1.776630847,-7.753198328,-3.938622233,-4.790834413,-1.330148468,6.42e-05,-0.016654412,0,0,0,-0.01222999,6.42e-05,-0.016654412,0,-259.6037176,0.00235823,0.000797832
42,114,0,99,0.075049158,0.001745329,2.007747232,-7.7529465,-3.920654012,-4.774024015,-1.312706396,6.29e-05,-0.014429656,0,0,0,-0.010553921,6.29e-05,-0.014429656,0,-229.2639448,0.00279848,0.001087976
43,115,0,99,0.076794487,0.001745329,1.808788764,-7.76283874,-3.918720823,-4.772993153,-1.311130105,6.22e-05,-0.012255368,0,0,0,-0.008923639,6.22e-05,-0.012255368,0,-197.0643164,0.003261199,0.00138088
44,116,0,99,0.078539816,0.001745329,1.817122858,-7.781027082,-3.928708129,-4.783723717,-1.321383166,6.18e-05,-0.010167378,0,0,0,-0.007362131,6.18e-05,-0.010167378,0,-164.6375716,0.003723463,0.00167235
45,117,0,99,0.080285146,0.001745329,1.796087261,-7.807067371,-3.948207098,-4.803877835,-1.341124833,6.16e-05,-0.008207428,0,0,0,-0.005902899,6.16e-05,-0.008207428,0,-133.2542588,0.004163707,0.001957834
46,118,0,99,0.082030475,0.001745329,1.91577237,-7.842257777,-3.977332485,-4.833642103,-1.370512218,6.17e-05,-0.006429492,0,0,0,-0.004592319,6.17e-05,-0.006429492,0,-104.1908902,0.004566095,0.002230515
47,119,0,99,0.083775804,0.001745329,1.889148397,-7.88949892,-4.019011774,-4.875922917,-1.41248395,6.21e-05,-0.004895763,0,0,0,-0.003482524,6.21e-05,-0.004895763,0,-78.83526994,0.004921695,0.002481134
48,120,0,99,0.085521133,0.001745329,1.800608002,-7.952689702,-4.078972043,-4.936409071,-1.472728459,6.27e-05,-0.003665235,0,0,0,-0.002619373,6.27e-05,-0.003665235,0,-58.44697405,0.005226534,0.002699473
49,121,0,98,0.087266463,0.001745329,1.305656151,-8.015725496,-4.148336032,-5.002401926,-1.541589098,6.34e-05,-0.002781258,0,0,0,-0.002031999,6.34e-05,-0.002781258,0,-43.84493176,0.005478156,0.002876587
50,122,0,93,0.089011792,0.001745329,1.409723666,-8.017534169,-4.188952208,-5.022291713,-1.580405688,6.42e-05,-0.002264114,0,0,0,-0.001728701,6.42e-05,-0.002264114,0,-35.28734902,0.005672802,0.003006603
51,123,0,88,0.090757121,0.001745329,1.36938623,-8.008351282,-4.301383192,-5.101318578,-1.683574858,6.48e-05,-0.002111298,0,0,0,-0.001700026,6.48e-05,-0.002111298,0,-32.57835231,0.005804642,0.003087311
52,124,0,86,0.09250245,0.001745329,1.622373785,-8.009349632,-4.650462559,-5.344925719,-1.975564034,6.53e-05,-0.002303957,0,0,0,-0.001926304,6.53e-05,-0.002303957,0,-35.27873291,0.005867196,0.003119468
53,125,0,88,0.09424778,0.001745329,1.53816432,-8.015383437,-4.864881462,-5.443823097,-2.101587084,6.56e-05,-0.002815736,0,0,0,-0.002385608,6.56e-05,-0.002815736,0,-42.90729732,0.005855891,0.003105398
54,126,0,92,0.095993109,0.001745329,1.442238982,-8.019016766,-4.468146002,-5.260519253,-1.833684446,6.57e-05,-0.003619198,0,0,0,-0.003057995,6.57e-05,-0.003619198,0,-55.05171321,0.005770286,0.003047723
