,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,1.823028932,-6.214637935,-3.754608613,-4.145604949,-0.994317592,7.86e-05,-0.06019154,0,0,0,-0.05746002,7.86e-05,-0.06019154,0,-765.8675519,1.61e-05,2.41e-05
1,73,0,99,0.003490659,0.001745329,1.711949303,-6.56758904,-3.968870176,-4.424069845,-1.292218332,4.96e-05,-0.032705739,0,0,0,-0.026829,4.96e-05,-0.032705739,0,-659.0900628,0.000108866,4.5e-05
2,74,0,99,0.005235988,0.001745329,1.882918815,-7.067104257,-4.118588976,-4.847805721,-1.761467095,8.83e-05,-0.031878051,0,0,0,-0.025559952,8.83e-05,-0.031878051,0,-360.840805,0.000291053,5.4e-05
3,75,0,99,0.006981317,0.001745329,1.588580302,-7.524236785,-4.260412576,-4.985252252,-1.899375772,0.000115498,-0.032233815,0,0,0,-0.025701632,0.000115498,-0.032233815,0,-279.0862941,0.000526427,6.82e-05
4,76,0,99,0.008726646,0.001745329,1.538731685,-7.673175957,-4.440390505,-5.159832904,-2.071411055,0.000127145,-0.03204881,0,0,0,-0.025278735,0.000127145,-0.03204881,0,-252.0646438,0.000762473,0.000112956
5,77,0,99,0.010471976,0.001745329,1.407197805,-7.771799914,-4.724189153,-5.426692235,-2.314313359,0.000124115,-0.031127415,0,0,0,-0.024073548,0.000124115,-0.031127415,0,-250.7956581,0.000964953,0.000202978
6,78,0,99,0.012217305,0.001745329,1.602244167,-7.823904384,-5.257721102,-5.789197249,-2.589579976,0.00010772,-0.029579289,0,0,0,-0.022327674,0.00010772,-0.029579289,0,-274.5929525,0.001133712,0.000333854
7,79,0,99,0.013962634,0.001745329,1.539137648,-7.849051474,-5.135070855,-5.753886267,-2.58236776,8.09e-05,-0.027668225,0,0,0,-0.020435453,8.09e-05,-0.027668225,0,-341.8304459,0.001295201,0.000486075
8,80,0,99,0.015707963,0.001745329,1.499751887,-7.86819744,-5.04764039,-5.728349281,-2.566581847,5.02e-05,-0.025663713,0,0,0,-0.018704347,5.02e-05,-0.025663713,0,-511.6678343,0.001480867,0.000636962
9,81,0,99,0.017453293,0.001745329,1.494215416,-7.925343571,-5.417904906,-5.974622451,-2.734787414,2.51e-05,-0.02380516,0,0,0,-0.017314529,2.51e-05,-0.02380516,0,-948.0698786,0.001706232,0.000772234
10,82,0,99,0.019198622,0.001745329,1.505568802,-7.999563834,-4.98441462,-5.659614759,-2.55382781,1.5e-05,-0.022263637,0,0,0,-0.016319314,1.5e-05,-0.022263637,0,-1487.492661,0.001962409,0.000890858
