,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,2.075157543,-6.357654837,-3.638113057,-3.987664223,-0.559164829,3.16e-05,-0.058815237,0,0,0,-0.050634439,3.16e-05,-0.058815237,0,-1863.88672,0.000266408,-3.42e-05
1,73,0,99,0.003490659,0.001745329,1.834573366,-6.683755519,-3.60901299,-4.256497314,-0.795215932,4.59e-05,-0.042987247,0,0,0,-0.033289251,4.59e-05,-0.042987247,0,-936.8069607,0.000922484,-0.000131204
2,74,0,99,0.005235988,0.001745329,1.581816625,-7.208824346,-3.869830933,-4.682322178,-1.207628549,7.3e-05,-0.041093101,0,0,0,-0.03148751,7.3e-05,-0.041093101,0,-563.2378514,0.001817742,-0.000204093
3,75,0,99,0.006981317,0.001745329,1.613265091,-7.384649356,-4.074342436,-4.870722634,-1.384066325,6.63e-05,-0.037902731,0,0,0,-0.028574474,6.63e-05,-0.037902731,0,-571.8085088,0.002687696,-0.000120873
4,76,0,99,0.008726646,0.001745329,2.047185715,-7.333370392,-4.043294595,-4.833973695,-1.344838825,4.12e-05,-0.033037441,0,0,0,-0.02427807,4.12e-05,-0.033037441,0,-801.8918816,0.003337569,0.000201832
5,77,0,99,0.010471976,0.001745329,1.943482548,-7.330888686,-3.829352722,-4.661076343,-1.187571895,2.21e-05,-0.027196582,0,0,0,-0.019415577,2.21e-05,-0.027196582,0,-1232.23014,0.003739893,0.000749863
6,78,0,99,0.012217305,0.001745329,1.859598263,-7.328683522,-3.656912482,-4.506228194,-1.037138836,2.34e-05,-0.021277909,0,0,0,-0.014809863,2.34e-05,-0.021277909,0,-909.561766,0.004021096,0.001422353
7,79,0,99,0.013962634,0.001745329,1.96457502,-7.320578709,-3.572989396,-4.42871109,-0.959058486,4.06e-05,-0.015991689,0,0,0,-0.010964873,4.06e-05,-0.015991689,0,-393.6761617,0.004367581,0.00208558
8,80,0,99,0.015707963,0.001745329,1.996246018,-7.342097365,-3.567183718,-4.426493626,-0.95533736,5.98e-05,-0.011653982,0,0,0,-0.007990579,5.98e-05,-0.011653982,0,-194.8643575,0.004912396,0.002636279
9,81,0,99,0.017453293,0.001745329,1.961303085,-7.399580234,-3.619759018,-4.481226136,-1.008783982,7.2e-05,-0.008197844,0,0,0,-0.005688632,7.2e-05,-0.008197844,0,-113.834699,0.005663835,0.00304117
10,82,0,99,0.019198622,0.001745329,1.907338858,-7.485002628,-3.707406618,-4.570185139,-1.096950302,7.69e-05,-0.00533382,0,0,0,-0.003727565,7.69e-05,-0.00533382,0,-69.33482264,0.006508039,0.003335662
11,83,0,99,0.020943951,0.001745329,1.664238744,-7.581083188,-3.804002121,-4.66750496,-1.193927981,7.78e-05,-0.002750115,0,0,0,-0.001830325,7.78e-05,-0.002750115,0,-35.34969044,0.007274891,0.003588031
12,84,0,99,0.02268928,0.001745329,1.949602647,-7.664028284,-3.886590213,-4.750255386,-1.276442723,7.72e-05,-0.000277799,0,0,0,9e-05,7.72e-05,-0.000277799,0,-3.598280131,0.007824323,0.003852695
13,85,0,99,0.02443461,0.001745329,1.807332112,-7.727159484,-3.946885421,-4.810615219,-1.336483071,7.64e-05,0.002024363,0,0,0,0.001891787,7.64e-05,0.002024363,0,26.50515848,0.008105247,0.004138706
14,86,0,99,0.026179939,0.001745329,1.595650663,-7.779240132,-3.99860932,-4.862052843,-1.387993462,7.56e-05,0.003898351,0,0,0,0.003280674,7.56e-05,0.003898351,0,51.5391679,0.008160827,0.004407689
15,87,0,99,0.027925268,0.001745329,1.859153362,-7.804734281,-4.073536797,-4.932802826,-1.460312704,7.46e-05,0.005019636,0,0,0,0.003963465,7.46e-05,0.005019636,0,67.29381126,0.008086038,0.004597784
16,88,0,99,0.029670597,0.001745329,2.005134303,-7.786858574,-4.226551111,-5.064465765,-1.598190769,7.27e-05,0.005163423,0,0,0,0.003795303,7.27e-05,0.005163423,0,71.05728616,0.007967333,0.004657106
17,89,0,99,0.031415927,0.001745329,2.024369033,-7.748365249,-4.615922661,-5.299765582,-1.862860408,7e-05,0.004310249,0,0,0,0.002839479,7e-05,0.004310249,0,61.58739802,0.007838584,0.004567928
18,90,0,99,0.033161256,0.001745329,1.776789029,-7.709499708,-4.64523848,-5.292808927,-1.852921189,6.75e-05,0.002638132,0,0,0,0.00131585,6.75e-05,0.002638132,0,39.0766275,0.007673354,0.004350628
19,91,0,99,0.034906585,0.001745329,1.853237633,-7.669903326,-4.196195672,-5.02162357,-1.553163441,6.62e-05,0.000420408,0,0,0,-0.000519282,6.62e-05,0.000420408,0,6.355188914,0.007411397,0.004048686
20,92,0,99,0.036651914,0.001745329,1.781819274,-7.631163279,-4.007571738,-4.857701587,-1.384748578,6.6e-05,-0.002101842,0,0,0,-0.002487375,6.6e-05,-0.002101842,0,-31.85539138,0.006999984,0.003705501
21,93,0,99,0.038397244,0.001745329,1.840965756,-7.598945775,-3.912374423,-4.768752982,-1.295040879,6.64e-05,-0.00480218,0,0,0,-0.004537334,6.64e-05,-0.00480218,0,-72.28452735,0.006426144,0.003346203
22,94,0,99,0.040142573,0.001745329,1.86912605,-7.575166804,-3.863492585,-4.721631032,-1.247961609,6.71e-05,-0.007671965,0,0,0,-0.006716539,6.71e-05,-0.007671965,0,-114.2727512,0.005724532,0.002972851
23,95,0,99,0.041887902,0.001745329,1.925014537,-7.557159174,-3.836424151,-4.694813605,-1.221410116,6.84e-05,-0.010757369,0,0,0,-0.009092513,6.84e-05,-0.010757369,0,-157.1685617,0.004960649,0.002573094
24,96,0,99,0.043633231,0.001745329,2.005781243,-7.542914879,-3.816564173,-4.674788371,-1.201753047,7.12e-05,-0.014075156,0,0,0,-0.011674911,7.12e-05,-0.014075156,0,-197.5520108,0.004201843,0.002135418
25,97,0,99,0.045378561,0.001745329,1.815465627,-7.534654019,-3.798379665,-4.656608729,-1.184022535,7.62e-05,-0.017555487,0,0,0,-0.014379027,7.62e-05,-0.017555487,0,-230.2522268,0.003492706,0.001661831
26,98,0,99,0.04712389,0.001745329,1.986546879,-7.536522838,-3.784422938,-4.642914295,-1.170868127,8.32e-05,-0.021038237,0,0,0,-0.017043876,8.32e-05,-0.021038237,0,-252.8003657,0.00284647,0.001171681
27,99,0,99,0.048869219,0.001745329,1.834847057,-7.55127293,-3.781495789,-4.640249981,-1.168816249,9.09e-05,-0.024317558,0,0,0,-0.019487846,9.09e-05,-0.024317558,0,-267.5705015,0.002253824,0.000695881
28,100,0,99,0.050614548,0.001745329,1.692479608,-7.580270406,-3.796788309,-4.655581737,-1.184769538,9.74e-05,-0.027205411,0,0,0,-0.02156831,9.74e-05,-0.027205411,0,-279.2348375,0.001701409,0.000265886
29,101,0,99,0.052359878,0.001745329,1.76519601,-7.624768343,-3.835869628,-4.694439457,-1.22417854,0.000101478,-0.029579762,0,0,0,-0.023215066,0.000101478,-0.029579762,0,-291.4897013,0.001188558,-9.62e-05
30,102,0,99,0.054105207,0.001745329,1.830880177,-7.6860001,-3.902810049,-4.760909775,-1.29111108,0.000102696,-0.031396551,0,0,0,-0.024425701,0.000102696,-0.031396551,0,-305.7220992,0.000733674,-0.00038191
31,103,0,99,0.055850536,0.001745329,2.113553286,-7.762072792,-4.00164166,-4.858787584,-1.389476795,0.000101705,-0.032666449,0,0,0,-0.025232425,0.000101705,-0.032666449,0,-321.188012,0.000368453,-0.000593383
32,104,0,99,0.057595865,0.001745329,2.025900231,-7.840533786,-4.139414716,-4.993627531,-1.525382708,9.95e-05,-0.033415163,0,0,0,-0.025662779,9.95e-05,-0.033415163,0,-335.97456,0.000124723,-0.000736874
33,105,0,99,0.059341195,0.001745329,2.005322158,-7.897995397,-4.343774521,-5.185453819,-1.720752881,9.66e-05,-0.033651116,0,0,0,-0.025715925,9.66e-05,-0.033651116,0,-348.3380518,2.18e-05,-0.000815918
34,106,0,99,0.061086524,0.001745329,2.020815609,-7.89917341,-4.719109226,-5.463666288,-2.019815163,9.33e-05,-0.033356304,0,0,0,-0.025364321,9.33e-05,-0.033356304,0,-357.6609458,6.05e-05,-0.000828362
35,107,0,99,0.062831853,0.001745329,2.010959558,-7.845030481,-4.956246812,-5.518702485,-2.092276253,8.92e-05,-0.03250133,0,0,0,-0.024575761,8.92e-05,-0.03250133,0,-364.2487287,0.000226036,-0.00076798
36,108,0,99,0.064577182,0.001745329,1.65524608,-7.770066904,-4.445468863,-5.237720107,-1.779686533,8.44e-05,-0.031072724,0,0,0,-0.02334089,8.44e-05,-0.031072724,0,-368.1541178,0.000496735,-0.00062913
37,109,0,99,0.066322512,0.001745329,1.872520809,-7.69985386,-4.2067502,-5.036958074,-1.571368702,7.91e-05,-0.029096105,0,0,0,-0.021690778,7.91e-05,-0.029096105,0,-368.0142171,0.000852815,-0.0004115
38,110,0,99,0.068067841,0.001745329,1.835394432,-7.643090742,-4.056491583,-4.899717504,-1.431461641,7.38e-05,-0.02664332,0,0,0,-0.019696637,7.38e-05,-0.02664332,0,-360.8360268,0.001281486,-0.00012243
