,Time_Iter,Outer_Iter,Inner_Iter,Cur_Time,Time_Step,Time(sec),rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],CD,CL,CSF,CMx,CMy,CMz,CFx,CFy,CFz,CEff,plunge(airfoil),pitch(airfoil)
0,72,0,99,0.001745329,0.001745329,0.421576712,-6.280863673,-3.74035438,-4.0935918,-0.854337234,8.2e-05,-0.058788639,0,0,0,-0.054400719,8.2e-05,-0.058788639,0,-716.8665685,5.33e-05,2.06e-05
1,73,0,99,0.003490659,0.001745329,0.402856003,-6.61967965,-3.804683865,-4.371946665,-1.112104507,5.9e-05,-0.035877779,0,0,0,-0.028673885,5.9e-05,-0.035877779,0,-608.4944291,0.000243913,2.76e-05
2,74,0,99,0.005235988,0.001745329,0.40763265,-7.173603516,-4.031425217,-4.840843256,-1.57864664,8.74e-05,-0.035091226,0,0,0,-0.027453865,8.74e-05,-0.035091226,0,-401.4155082,0.000567317,2.3e-05
3,75,0,99,0.006981317,0.001745329,0.354388671,-7.613716179,-4.28636574,-5.100564213,-1.830057662,9.74e-05,-0.034473218,0,0,0,-0.026646309,9.74e-05,-0.034473218,0,-354.0949234,0.000948495,4.32e-05
4,76,0,99,0.008726646,0.001745329,0.370021762,-7.771426205,-4.686610477,-5.449463098,-2.167985986,8.66e-05,-0.032788002,0,0,0,-0.024877703,8.66e-05,-0.032788002,0,-378.7973644,0.001301911,0.000128508
5,77,0,99,0.010471976,0.001745329,0.375910623,-7.755678803,-5.201167394,-5.642852856,-2.335284791,6.13e-05,-0.030176875,0,0,0,-0.022384288,6.13e-05,-0.030176875,0,-492.0340363,0.0015821,0.000295305
6,78,0,99,0.012217305,0.001745329,0.367592503,-7.785856938,-4.956555898,-5.594092689,-2.312782405,3.42e-05,-0.027126977,0,0,0,-0.01974978,3.42e-05,-0.027126977,0,-792.6347723,0.001800356,0.000528061
7,79,0,99,0.013962634,0.001745329,0.356258996,-7.832835783,-4.477528667,-5.266320173,-2.011542543,1.9e-05,-0.024198803,0,0,0,-0.017490085,1.9e-05,-0.024198803,0,-1272.873829,0.002007573,0.000789203
8,80,0,99,0.015707963,0.001745329,0.35505736,-7.814431276,-4.222410072,-5.030475657,-1.776032685,2.2e-05,-0.021796937,0,0,0,-0.015851461,2.2e-05,-0.021796937,0,-990.7302598,0.00225929,0.001038747
9,81,0,99,0.017453293,0.001745329,0.363033582,-7.77266101,-4.114809452,-4.929986893,-1.67333117,3.79e-05,-0.020037406,0,0,0,-0.014784277,3.79e-05,-0.020037406,0,-529.3157456,0.002583778,0.001251976
10,82,0,99,0.019198622,0.001745329,0.360286179,-7.768879753,-4.113663475,-4.933690814,-1.673959383,5.49e-05,-0.018753881,0,0,0,-0.014033213,5.49e-05,-0.018753881,0,-341.4154197,0.002968564,0.001426825
11,83,0,99,0.020943951,0.001745329,0.371742316,-7.84628638,-4.192333536,-5.01665778,-1.753650764,6.46e-05,-0.017652937,0,0,0,-0.013309548,6.46e-05,-0.017652937,0,-273.0696511,0.003369345,0.00157895
12,84,0,99,0.02268928,0.001745329,0.360618253,-7.991987971,-4.317492657,-5.145094273,-1.879480194,6.6e-05,-0.016511557,0,0,0,-0.012450154,6.6e-05,-0.016511557,0,-250.2870157,0.003733706,0.001728774
13,85,0,93,0.02443461,0.001745329,0.393162977,-8.007407825,-4.31394704,-5.122429585,-1.875025564,6.29e-05,-0.015286129,0,0,0,-0.01147463,6.29e-05,-0.015286129,0,-242.9811237,0.004025759,0.00188818
14,86,0,90,0.026179939,0.001745329,0.443729806,-8.021667772,-4.315780613,-5.112909165,-1.875981918,5.95e-05,-0.014089177,0,0,0,-0.010531008,5.95e-05,-0.014089177,0,-236.7554339,0.004239053,0.00205371
15,87,0,89,0.027925268,0.001745329,0.347471004,-8.012688863,-4.314925389,-5.106615605,-1.874575176,5.71e-05,-0.013088365,0,0,0,-0.009790333,5.71e-05,-0.013088365,0,-229.3774973,0.004392688,0.002208938
16,88,0,90,0.029670597,0.001745329,0.389021614,-8.016454109,-4.363831358,-5.155989202,-1.922565533,5.47e-05,-0.012411096,0,0,0,-0.009360778,5.47e-05,-0.012411096,0,-226.83167,0.004514921,0.002333568
17,89,0,91,0.031415927,0.001745329,0.369834505,-8.020377416,-4.460044098,-5.251249835,-2.015326861,5.15e-05,-0.012100381,0,0,0,-0.009255864,5.15e-05,-0.012100381,0,-234.7609286,0.00462465,0.002413586
18,90,0,90,0.033161256,0.001745329,0.402958742,-8.005364943,-4.589504084,-5.365657076,-2.136380832,4.77e-05,-0.012120571,0,0,0,-0.00941219,4.77e-05,-0.012120571,0,-254.1952932,0.004721018,0.002446932
19,91,0,89,0.034906585,0.001745329,0.398440126,-8.010301946,-4.836681029,-5.565618984,-2.349506548,4.4e-05,-0.012390914,0,0,0,-0.009733692,4.4e-05,-0.012390914,0,-281.7156204,0.004785625,0.002442274
20,92,0,88,0.036651914,0.001745329,0.410463838,-8.022438821,-5.293588831,-5.785352755,-2.60524013,4.12e-05,-0.012826598,0,0,0,-0.010138529,4.12e-05,-0.012826598,0,-311.5654581,0.004794434,0.002412519
21,93,0,87,0.038397244,0.001745329,0.400188474,-8.011193699,-4.916795012,-5.609206248,-2.401167588,3.95e-05,-0.013372535,0,0,0,-0.010590113,3.95e-05,-0.013372535,0,-338.8560024,0.004731593,0.002367293
22,94,0,88,0.040142573,0.001745329,0.396739663,-8.006462348,-4.676764107,-5.432966633,-2.209712606,3.88e-05,-0.014018057,0,0,0,-0.011101411,3.88e-05,-0.014018057,0,-360.9993394,0.004597422,0.00230858
23,95,0,91,0.041887902,0.001745329,0.331099776,-8.019555973,-4.593571683,-5.373785912,-2.137396261,3.93e-05,-0.014787064,0,0,0,-0.011713299,3.93e-05,-0.014787064,0,-376.3552953,0.004407057,0.002231416
24,96,0,93,0.043633231,0.001745329,0.367374089,-8.005171321,-4.540781983,-5.332731586,-2.088229089,4.1e-05,-0.01570984,0,0,0,-0.012460114,4.1e-05,-0.01570984,0,-383.3816561,0.004181793,0.002128514
25,97,0,95,0.045378561,0.001745329,0.384365001,-8.005455664,-4.510890015,-5.312559769,-2.061168631,4.4e-05,-0.016792946,0,0,0,-0.013341785,4.4e-05,-0.016792946,0,-382.053294,0.003938786,0.001995754
26,98,0,96,0.04712389,0.001745329,0.384576781,-8.005633592,-4.473500697,-5.28048881,-2.026472771,4.8e-05,-0.018004279,0,0,0,-0.014317096,4.8e-05,-0.018004279,0,-375.03854,0.00368485,0.001835405
27,99,0,96,0.048869219,0.001745329,0.397681052,-8.001335579,-4.426765534,-5.235471736,-1.982009431,5.26e-05,-0.019280235,0,0,0,-0.015319512,5.26e-05,-0.019280235,0,-366.4870084,0.003417048,0.001655647
28,100,0,96,0.050614548,0.001745329,0.36135828,-8.007450585,-4.39307356,-5.202977785,-1.950087777,5.71e-05,-0.020548712,0,0,0,-0.016284408,5.71e-05,-0.020548712,0,-359.9003709,0.003128734,0.00146713
29,101,0,96,0.052359878,0.001745329,0.376124538,-8.018783242,-4.374857465,-5.185487906,-1.933031525,6.09e-05,-0.021753587,0,0,0,-0.017171704,6.09e-05,-0.021753587,0,-357.0485244,0.002816922,0.001278804
30,102,0,95,0.054105207,0.001745329,0.37750028,-8.013197934,-4.35255773,-5.160584033,-1.91124624,6.39e-05,-0.022867486,0,0,0,-0.017972622,6.39e-05,-0.022867486,0,-357.9668684,0.002486765,0.001095339
31,103,0,94,0.055850536,0.001745329,0.448765807,-8.013484875,-4.345205062,-5.150668891,-1.904022343,6.61e-05,-0.023888043,0,0,0,-0.018699486,6.61e-05,-0.023888043,0,-361.3263966,0.002151047,0.000917249
32,104,0,92,0.057595865,0.001745329,0.387296337,-8.002051818,-4.330558537,-5.129953872,-1.889499784,6.8e-05,-0.024822483,0,0,0,-0.019366765,6.8e-05,-0.024822483,0,-364.9063591,0.001825608,0.000743228
33,105,0,90,0.059341195,0.001745329,0.378589035,-8.001766459,-4.326300929,-5.119646724,-1.885312277,7.01e-05,-0.025670805,0,0,0,-0.019974944,7.01e-05,-0.025670805,0,-366.2458111,0.001523666,0.000573083
34,106,0,88,0.061086524,0.001745329,0.398142899,-8.013045994,-4.331564774,-5.11882944,-1.890473032,7.27e-05,-0.026416991,0,0,0,-0.020505537,7.27e-05,-0.026416991,0,-363.4812618,0.001252218,0.000409548
35,107,0,85,0.062831853,0.001745329,0.411249554,-8.010379198,-4.329558109,-5.106445658,-1.888344229,7.59e-05,-0.02703183,0,0,0,-0.020928297,7.59e-05,-0.02703183,0,-355.9892573,0.001012082,0.000258123
36,108,0,82,0.064577182,0.001745329,0.376211892,-8.006805485,-4.344899831,-5.110202699,-1.903120309,7.98e-05,-0.027484119,0,0,0,-0.02121496,7.98e-05,-0.027484119,0,-344.434321,0.00080102,0.000125263
37,109,0,80,0.066322512,0.001745329,0.407344565,-8.014976329,-4.404468137,-5.159356485,-1.96105348,8.4e-05,-0.02775304,0,0,0,-0.02135121,8.4e-05,-0.02775304,0,-330.2664552,0.000617735,1.61e-05
38,110,0,79,0.068067841,0.001745329,0.43487175,-8.022726426,-4.522374064,-5.26446312,-2.072350103,8.83e-05,-0.027834879,0,0,0,-0.021340687,8.83e-05,-0.027834879,0,-315.0818942,0.000464438,-6.7e-05
39,111,0,78,0.06981317,0.001745329,0.442364079,-8.00382485,-4.716141277,-5.419165561,-2.241829721,9.24e-05,-0.027741324,0,0,0,-0.021200074,9.24e-05,-0.027741324,0,-300.2168979,0.000346733,-0.000124376
40,112,0,79,0.071558499,0.001745329,0.447927495,-8.002110546,-5.100449025,-5.650736576,-2.496213003,9.59e-05,-0.027491568,0,0,0,-0.020949294,9.59e-05,-0.027491568,0,-286.6110621,0.00027125,-0.000158041
41,113,0,82,0.073303829,0.001745329,0.41855886,-8.019210199,-5.085752078,-5.68827045,-2.503213521,9.86e-05,-0.027103392,0,0,0,-0.020602833,9.86e-05,-0.027103392,0,-274.8077681,0.000242598,-0.00016977
42,114,0,85,0.075049158,0.001745329,0.414596264,-8.019878202,-4.815927597,-5.542893968,-2.330832101,0.000100333,-0.026588197,0,0,0,-0.020166731,0.000100333,-0.026588197,0,-265.0006164,0.000261377,-0.000160174
43,115,0,88,0.076794487,0.001745329,0.397053303,-8.021656772,-4.689589191,-5.452162305,-2.227603676,0.000100948,-0.025952057,0,0,0,-0.01964201,0.000100948,-0.025952057,0,-257.0842636,0.000324182,-0.000128653
44,116,0,90,0.078539816,0.001745329,0.418474103,-8.006075229,-4.608603753,-5.386856287,-2.154472744,0.00010052,-0.025201155,0,0,0,-0.019031541,0.00010052,-0.025201155,0,-250.7086359,0.000425343,-7.43e-05
45,117,0,93,0.080285146,0.001745329,0.413307317,-8.019680289,-4.581872948,-5.375243815,-2.132194227,9.92e-05,-0.02434776,0,0,0,-0.018345885,9.92e-05,-0.02434776,0,-245.3515982,0.000559226,2.95e-06
46,118,0,94,0.082030475,0.001745329,0.428506799,-8.003177875,-4.537906895,-5.337448337,-2.090793168,9.74e-05,-0.023413064,0,0,0,-0.017604731,9.74e-05,-0.023413064,0,-240.4188428,0.000721815,0.000101451
47,119,0,96,0.083775804,0.001745329,0.526337,-8.018593758,-4.530584749,-5.338334587,-2.085810961,9.53e-05,-0.022425427,0,0,0,-0.016833512,9.53e-05,-0.022425427,0,-235.3793428,0.000910858,0.000217987
48,120,0,96,0.085521133,0.001745329,0.374928525,-8.00148158,-4.497144616,-5.306203248,-2.053719388,9.32e-05,-0.021415211,0,0,0,-0.016057364,9.32e-05,-0.021415211,0,-229.8961429,0.001124734,0.000348407
49,121,0,97,0.087266463,0.001745329,0.397519042,-8.013098371,-4.496463646,-5.309831602,-2.054167255,9.12e-05,-0.020409246,0,0,0,-0.01529594,9.12e-05,-0.020409246,0,-223.9078143,0.00136089,0.000488621
50,122,0,97,0.089011792,0.001745329,0.364018517,-8.010044937,-4.487300221,-5.301539898,-2.04574929,8.93e-05,-0.01942764,0,0,0,-0.014561559,8.93e-05,-0.01942764,0,-217.6128061,0.001614791,0.000635282
51,123,0,97,0.090757121,0.001745329,0.38002554,-8.01356675,-4.488597596,-5.303611291,-2.047619616,8.74e-05,-0.018484264,0,0,0,-0.013861217,8.74e-05,-0.018484264,0,-211.3754697,0.001879941,0.000785891
52,124,0,96,0.09250245,0.001745329,0.380286614,-8.003592659,-4.478938843,-5.291419729,-2.038435861,8.56e-05,-0.01758994,0,0,0,-0.013200718,8.56e-05,-0.01758994,0,-205.6096605,0.002148862,0.00093839
53,125,0,95,0.09424778,0.001745329,0.338844685,-8.001984497,-4.47771776,-5.287855871,-2.037512661,8.35e-05,-0.016756178,0,0,0,-0.012588382,8.35e-05,-0.016756178,0,-200.6988142,0.002414422,0.001090563
54,126,0,94,0.095993109,0.001745329,0.421682819,-8.00948945,-4.484828616,-5.292676689,-2.044854331,8.12e-05,-0.015997246,0,0,0,-0.01203629,8.12e-05,-0.015997246,0,-196.9638955,0.002670813,0.001239623
55,127,0,92,0.097738438,0.001745329,0.410761015,-8.006460984,-4.481234961,-5.283322585,-2.041637867,7.87e-05,-0.015329606,0,0,0,-0.011558679,7.87e-05,-0.015329606,0,-194.6621949,0.00291375,0.001382227
56,128,0,90,0.099483767,0.001745329,0.375696231,-8.013592555,-4.48883563,-5.285129633,-2.049492466,7.61e-05,-0.014769269,0,0,0,-0.011168618,7.61e-05,-0.014769269,0,-193.9886048,0.003139956,0.001514865
57,129,0,87,0.101229097,0.001745329,0.434606803,-8.010693963,-4.491730596,-5.278455666,-2.05228729,7.35e-05,-0.014328619,0,0,0,-0.010874884,7.35e-05,-0.014328619,0,-195.0604255,0.003346361,0.001634389
58,130,0,84,0.102974426,0.001745329,0.426345189,-8.018050773,-4.514926524,-5.29077509,-2.074995709,7.08e-05,-0.014014395,0,0,0,-0.01068057,7.08e-05,-0.014014395,0,-197.8939376,0.003529535,0.001738416
